bid,use1_gf,use2_gf,steps_lb,steps_ub,f0_tag,f0_cap,f0_elv,f0_scale,f1_tag,f1_cap,f1_elv,f1_scale,f2_tag,f2_cap,f2_elv,f2_scale,f5_tag,f5_cap,f5_elv,f5_scale
27544000,resi,sfd,1.4,3.5,IBI2020_mf_struc_resi-sfd-std,161000.0,0.4,140.0,IBI2017_mf_cont_resi,1000000.0,0.4,140.0,IBI2020_cel_struc_bsmt,80000.0,-2.3,140.0,IBI2020_gen_struc_resi-sfd-std,80000.0,0.4,140.0
27545000,resi,sfd,1.4,3.5,IBI2020_mf_struc_resi-sfd-std,110000.0,0.4,150.0,IBI2017_mf_cont_resi,1000000.0,0.4,150.0,IBI2020_cel_struc_bsmt,55000.0,-2.3,150.0,IBI2020_gen_struc_resi-sfd-std,55000.0,0.4,150.0
27403010,resi,sfd,1.3,3.5,IBI2020_mf_struc_resi-sfd-std,27000.0,0.4,70.0,IBI2017_mf_cont_resi,1000000.0,0.4,70.0,IBI2020_cel_struc_bsmt,14000.0,-2.3,70.0,IBI2020_gen_struc_resi-sfd-std,14000.0,0.4,70.0
27404005,nrp,rec,-0.1,1.9,IBI2020_mf_struc_nrp,259000.0,0.1,240.0,okNRP_mf_cont_nrp-6x,1000000.0,0.1,240.0,,,,,,,,
27404006,nrp,rec,0.0,2.1,IBI2020_mf_struc_nrp,259000.0,0.2,50.0,okNRP_mf_cont_nrp-6x,1000000.0,0.2,50.0,,,,,,,,
6918001,resi,sfd,1.4,3.5,IBI2020_mf_struc_resi-sfd-std,18000.0,0.4,170.0,IBI2017_mf_cont_resi,1000000.0,0.4,170.0,IBI2020_cel_struc_crwl,10000.0,-2.3,170.0,IBI2020_gen_struc_resi-sfd-std,9000.0,0.4,170.0
27535000,nrp,rec,-0.1,2.0,IBI2020_mf_struc_nrp,48000.0,0.1,90.0,okNRP_mf_cont_nrp-6x,1000000.0,0.1,90.0,,,,,,,,
27535001,nrp,rec,-0.1,2.0,IBI2020_mf_struc_nrp,48000.0,0.1,100.0,okNRP_mf_cont_nrp-6x,1000000.0,0.1,100.0,,,,,,,,
6913001,resi,sfd,1.3,3.4,IBI2020_mf_struc_resi-sfd-std,173000.0,0.4,270.0,IBI2017_mf_cont_resi,1000000.0,0.4,270.0,IBI2020_cel_struc_bsmt,86000.0,-2.3,270.0,IBI2020_gen_struc_resi-sfd-std,86000.0,0.4,270.0
27513002,resi,sfd,1.2,3.3,IBI2020_mf_struc_resi-sfd-std,17000.0,0.3,460.0,IBI2017_mf_cont_resi,1000000.0,0.3,460.0,IBI2020_cel_struc_crwl,10000.0,-2.4,460.0,IBI2020_gen_struc_resi-sfd-std,9000.0,0.3,460.0
27513003,resi,sfd,1.3,3.3,IBI2020_mf_struc_resi-sfd-std,17000.0,0.3,430.0,IBI2017_mf_cont_resi,1000000.0,0.3,430.0,IBI2020_cel_struc_crwl,10000.0,-2.4,430.0,IBI2020_gen_struc_resi-sfd-std,9000.0,0.3,430.0
27532000,resi,sfd,1.4,3.5,IBI2020_mf_struc_resi-sfd-std,56000.0,0.4,140.0,IBI2017_mf_cont_resi,1000000.0,0.4,140.0,IBI2020_cel_struc_crwl,28000.0,-2.3,140.0,IBI2020_gen_struc_resi-sfd-std,28000.0,0.4,140.0
27512002,resi,sfd,1.5,3.6,IBI2020_mf_struc_resi-sfd-std,116000.0,0.4,40.0,IBI2017_mf_cont_resi,1000000.0,0.4,40.0,IBI2020_cel_struc_bsmt,58000.0,-2.3,40.0,IBI2020_gen_struc_resi-sfd-std,58000.0,0.4,40.0
27543000,resi,sfd,1.4,3.5,IBI2020_mf_struc_resi-sfd-std,267000.0,0.4,140.0,IBI2017_mf_cont_resi,1000000.0,0.4,140.0,,,,,IBI2020_gen_struc_resi-sfd-std,134000.0,0.4,140.0
6913002,resi,sfd,1.4,3.5,IBI2020_mf_struc_resi-sfd-hi,173000.0,0.4,100.0,IBI2017_mf_cont_resi,1000000.0,0.4,100.0,IBI2020_cel_struc_bsmt,86000.0,-2.3,100.0,IBI2020_gen_struc_resi-sfd-hi,86000.0,0.4,100.0
27513004,resi,sfd,1.3,3.3,IBI2020_mf_struc_resi-sfd-std,17000.0,0.3,400.0,IBI2017_mf_cont_resi,1000000.0,0.3,400.0,IBI2020_cel_struc_crwl,10000.0,-2.4,400.0,IBI2020_gen_struc_resi-sfd-std,9000.0,0.3,400.0
27513005,resi,sfd,1.3,3.4,IBI2020_mf_struc_resi-sfd-std,17000.0,0.4,360.0,IBI2017_mf_cont_resi,1000000.0,0.4,360.0,IBI2020_cel_struc_crwl,10000.0,-2.3,360.0,IBI2020_gen_struc_resi-sfd-std,9000.0,0.4,360.0
27542000,resi,sfd,1.4,3.5,IBI2020_mf_struc_resi-sfd-std,61000.0,0.4,120.0,IBI2017_mf_cont_resi,1000000.0,0.4,120.0,IBI2020_cel_struc_crwl,31000.0,-2.3,120.0,IBI2020_gen_struc_resi-sfd-std,31000.0,0.4,120.0
27535002,nrp,rec,-0.1,2.0,IBI2020_mf_struc_nrp,48000.0,0.1,200.0,okNRP_mf_cont_nrp-6x,1000000.0,0.1,200.0,,,,,,,,
27539000,resi,sfd,1.4,3.5,IBI2020_mf_struc_resi-sfd-std,47000.0,0.4,190.0,IBI2017_mf_cont_resi,1000000.0,0.4,190.0,IBI2020_cel_struc_crwl,24000.0,-2.3,190.0,IBI2020_gen_struc_resi-sfd-std,24000.0,0.4,190.0
27540000,resi,sfd,1.4,3.5,IBI2020_mf_struc_resi-sfd-std,316000.0,0.4,160.0,IBI2017_mf_cont_resi,1000000.0,0.4,160.0,IBI2020_cel_struc_bsmt,158000.0,-2.3,160.0,IBI2020_gen_struc_resi-sfd-std,158000.0,0.4,160.0
28083000,resi,sfd,-3.0,-1.0,IBI2020_mf_struc_resi-sfd-std,350000.0,-0.3,200.0,IBI2017_mf_cont_resi,1000000.0,-0.3,200.0,IBI2020_cel_struc_bsmt,175000.0,-3.0,200.0,IBI2020_gen_struc_resi-sfd-std,175000.0,-0.3,200.0
28081000,resi,sfd,1.3,3.4,IBI2020_mf_struc_resi-sfd-std,514000.0,0.4,220.0,IBI2017_mf_cont_resi,1000000.0,0.4,220.0,IBI2020_cel_struc_bsmt,257000.0,-2.3,220.0,IBI2020_gen_struc_resi-sfd-std,257000.0,0.4,220.0
28066001,resi,sfd,1.4,3.5,IBI2020_mf_struc_resi-sfd-std,296000.0,0.4,120.0,IBI2017_mf_cont_resi,1000000.0,0.4,120.0,IBI2020_cel_struc_bsmt,148000.0,-2.3,120.0,IBI2020_gen_struc_resi-sfd-std,148000.0,0.4,120.0
28065000,resi,sfd,1.2,3.3,IBI2020_mf_struc_resi-sfd-hi,632000.0,0.3,390.0,IBI2017_mf_cont_resi,1000000.0,0.3,390.0,IBI2020_cel_struc_bsmt,316000.0,-2.4,390.0,IBI2020_gen_struc_resi-sfd-hi,316000.0,0.3,390.0
28066000,resi,sfd,1.3,3.4,IBI2020_mf_struc_resi-sfd-std,296000.0,0.4,210.0,IBI2017_mf_cont_resi,1000000.0,0.4,210.0,IBI2020_cel_struc_bsmt,148000.0,-2.3,210.0,IBI2020_gen_struc_resi-sfd-std,148000.0,0.4,210.0
27912003,resi,sfd,0.8,2.9,IBI2020_mf_struc_resi-sfd-std,545000.0,0.3,770.0,IBI2017_mf_cont_resi,1000000.0,0.3,770.0,IBI2020_cel_struc_bsmt,272000.0,-2.4,770.0,IBI2020_gen_struc_resi-sfd-std,272000.0,0.3,770.0
28076000,resi,sfd,1.3,3.4,IBI2020_mf_struc_resi-sfd-std,90000.0,0.4,170.0,IBI2017_mf_cont_resi,1000000.0,0.4,170.0,,,,,IBI2020_gen_struc_resi-sfd-std,45000.0,0.4,170.0
28040000,resi,sfd,1.4,3.5,IBI2020_mf_struc_resi-sfd-std,240000.0,0.4,190.0,IBI2017_mf_cont_resi,1000000.0,0.4,190.0,IBI2020_cel_struc_bsmt,120000.0,-2.3,190.0,IBI2020_gen_struc_resi-sfd-std,120000.0,0.4,190.0
28045000,resi,sfd,1.4,3.5,IBI2020_mf_struc_resi-sfd-hi,363000.0,0.4,170.0,IBI2017_mf_cont_resi,1000000.0,0.4,170.0,IBI2020_cel_struc_bsmt,182000.0,-2.3,170.0,IBI2020_gen_struc_resi-sfd-hi,182000.0,0.4,170.0
28027000,resi,mh,2.5,5.4,IBI2017_mh_struc,10000.0,0.6,130.0,IBI2017_mf_cont_resi,1000000.0,0.6,130.0,,,,,,,,
28023000,resi,sfd,1.3,3.4,IBI2020_mf_struc_resi-sfd-hi,1258000.0,0.4,330.0,IBI2017_mf_cont_resi,1000000.0,0.4,330.0,IBI2020_cel_struc_bsmt,629000.0,-2.3,330.0,IBI2020_gen_struc_resi-sfd-hi,629000.0,0.4,330.0
6937038,resi,mh,2.5,5.4,IBI2017_mh_struc,162000.0,0.6,150.0,IBI2017_mf_cont_resi,1000000.0,0.6,150.0,,,,,,,,
28016000,resi,mh,3.0,6.0,IBI2017_mh_struc,10000.0,0.7,140.0,IBI2017_mf_cont_resi,1000000.0,0.7,140.0,,,,,,,,
28035000,resi,sfd,1.3,3.3,IBI2020_mf_struc_resi-sfd-std,568000.0,0.3,410.0,IBI2017_mf_cont_resi,1000000.0,0.3,410.0,,,,,IBI2020_gen_struc_resi-sfd-std,284000.0,0.3,410.0
27912002,resi,sfd,0.8,2.9,IBI2020_mf_struc_resi-sfd-std,545000.0,0.3,760.0,IBI2017_mf_cont_resi,1000000.0,0.3,760.0,IBI2020_cel_struc_bsmt,272000.0,-2.4,760.0,IBI2020_gen_struc_resi-sfd-std,272000.0,0.3,760.0
28034000,resi,sfd,1.4,3.4,IBI2020_mf_struc_resi-sfd-std,326000.0,0.4,260.0,IBI2017_mf_cont_resi,1000000.0,0.4,260.0,IBI2020_cel_struc_bsmt,163000.0,-2.3,260.0,IBI2020_gen_struc_resi-sfd-std,163000.0,0.4,260.0
28029000,resi,sfd,1.4,3.5,IBI2020_mf_struc_resi-sfd-std,123000.0,0.4,140.0,IBI2017_mf_cont_resi,1000000.0,0.4,140.0,IBI2020_cel_struc_bsmt,62000.0,-2.3,140.0,IBI2020_gen_struc_resi-sfd-std,62000.0,0.4,140.0
28028000,resi,sfd,1.3,3.3,IBI2020_mf_struc_resi-sfd-hi,1340000.0,0.3,410.0,IBI2017_mf_cont_resi,1000000.0,0.3,410.0,IBI2020_cel_struc_bsmt,670000.0,-2.4,410.0,IBI2020_gen_struc_resi-sfd-hi,670000.0,0.3,410.0
27723001,resi,mh,2.3,5.2,IBI2017_mh_struc,162000.0,0.6,470.0,IBI2017_mf_cont_resi,1000000.0,0.6,470.0,,,,,,,,
6975091,resi,mh,2.5,5.4,IBI2017_mh_struc,391000.0,0.6,120.0,IBI2017_mf_cont_resi,1000000.0,0.6,120.0,,,,,,,,
6975089,resi,mh,2.5,5.4,IBI2017_mh_struc,391000.0,0.6,110.0,IBI2017_mf_cont_resi,1000000.0,0.6,110.0,,,,,,,,
6975090,resi,mh,2.5,5.4,IBI2017_mh_struc,391000.0,0.6,110.0,IBI2017_mf_cont_resi,1000000.0,0.6,110.0,,,,,,,,
6975087,resi,mh,2.5,5.4,IBI2017_mh_struc,391000.0,0.6,130.0,IBI2017_mf_cont_resi,1000000.0,0.6,130.0,,,,,,,,
6975088,resi,mh,2.5,5.4,IBI2017_mh_struc,391000.0,0.6,130.0,IBI2017_mf_cont_resi,1000000.0,0.6,130.0,,,,,,,,
6975085,resi,mh,2.6,5.5,IBI2017_mh_struc,391000.0,0.6,40.0,IBI2017_mf_cont_resi,1000000.0,0.6,40.0,,,,,,,,
6975086,resi,mh,2.5,5.4,IBI2017_mh_struc,391000.0,0.6,140.0,IBI2017_mf_cont_resi,1000000.0,0.6,140.0,,,,,,,,
6937035,resi,mh,2.4,5.3,IBI2017_mh_struc,162000.0,0.6,220.0,IBI2017_mf_cont_resi,1000000.0,0.6,220.0,,,,,,,,
6937036,resi,mh,2.4,5.3,IBI2017_mh_struc,162000.0,0.6,220.0,IBI2017_mf_cont_resi,1000000.0,0.6,220.0,,,,,,,,
6937037,resi,mh,2.6,5.5,IBI2017_mh_struc,162000.0,0.6,40.0,IBI2017_mf_cont_resi,1000000.0,0.6,40.0,,,,,,,,
6975097,resi,mh,2.5,5.4,IBI2017_mh_struc,391000.0,0.6,120.0,IBI2017_mf_cont_resi,1000000.0,0.6,120.0,,,,,,,,
6975096,resi,mh,2.5,5.4,IBI2017_mh_struc,391000.0,0.6,160.0,IBI2017_mf_cont_resi,1000000.0,0.6,160.0,,,,,,,,
6975095,resi,mh,2.5,5.4,IBI2017_mh_struc,391000.0,0.6,170.0,IBI2017_mf_cont_resi,1000000.0,0.6,170.0,,,,,,,,
7052002,resi,sfd,1.5,3.6,IBI2020_mf_struc_resi-sfd-std,81000.0,0.4,40.0,IBI2017_mf_cont_resi,1000000.0,0.4,40.0,IBI2020_cel_struc_bsmt,41000.0,-2.3,40.0,IBI2020_gen_struc_resi-sfd-std,41000.0,0.4,40.0
6975094,resi,mh,2.5,5.4,IBI2017_mh_struc,391000.0,0.6,110.0,IBI2017_mf_cont_resi,1000000.0,0.6,110.0,,,,,,,,
6975092,resi,mh,2.5,5.4,IBI2017_mh_struc,391000.0,0.6,100.0,IBI2017_mf_cont_resi,1000000.0,0.6,100.0,,,,,,,,
6975093,resi,mh,2.5,5.4,IBI2017_mh_struc,391000.0,0.6,110.0,IBI2017_mf_cont_resi,1000000.0,0.6,110.0,,,,,,,,
6975078,resi,mh,2.5,5.4,IBI2017_mh_struc,391000.0,0.6,180.0,IBI2017_mf_cont_resi,1000000.0,0.6,180.0,,,,,,,,
6975079,resi,mh,2.5,5.4,IBI2017_mh_struc,391000.0,0.6,160.0,IBI2017_mf_cont_resi,1000000.0,0.6,160.0,,,,,,,,
6966003,resi,sfd,1.4,3.5,IBI2020_mf_struc_resi-sfd-hi,138000.0,0.4,90.0,IBI2017_mf_cont_resi,1000000.0,0.4,90.0,IBI2020_cel_struc_bsmt,69000.0,-2.3,90.0,IBI2020_gen_struc_resi-sfd-hi,69000.0,0.4,90.0
6975077,resi,mh,2.5,5.4,IBI2017_mh_struc,391000.0,0.6,80.0,IBI2017_mf_cont_resi,1000000.0,0.6,80.0,,,,,,,,
6937033,resi,mh,2.5,5.3,IBI2017_mh_struc,162000.0,0.6,200.0,IBI2017_mf_cont_resi,1000000.0,0.6,200.0,,,,,,,,
27700002,resi,sfd,1.4,3.5,IBI2020_mf_struc_resi-sfd-hi,738000.0,0.4,140.0,IBI2017_mf_cont_resi,1000000.0,0.4,140.0,IBI2020_cel_struc_bsmt,369000.0,-2.3,140.0,IBI2020_gen_struc_resi-sfd-hi,369000.0,0.4,140.0
6937032,resi,mh,2.5,5.4,IBI2017_mh_struc,162000.0,0.6,50.0,IBI2017_mf_cont_resi,1000000.0,0.6,50.0,,,,,,,,
27992000,resi,mh,3.0,6.0,IBI2017_mh_struc,259000.0,0.7,200.0,IBI2017_mf_cont_resi,1000000.0,0.7,200.0,,,,,,,,
6937031,resi,mh,2.5,5.3,IBI2017_mh_struc,162000.0,0.6,190.0,IBI2017_mf_cont_resi,1000000.0,0.6,190.0,,,,,,,,
6975083,resi,mh,2.5,5.4,IBI2017_mh_struc,391000.0,0.6,120.0,IBI2017_mf_cont_resi,1000000.0,0.6,120.0,,,,,,,,
6975084,resi,mh,2.5,5.4,IBI2017_mh_struc,391000.0,0.6,130.0,IBI2017_mf_cont_resi,1000000.0,0.6,130.0,,,,,,,,
27998000,resi,mh,3.0,6.0,IBI2017_mh_struc,10000.0,0.7,170.0,IBI2017_mf_cont_resi,1000000.0,0.7,170.0,,,,,,,,
6937034,resi,mh,2.5,5.4,IBI2017_mh_struc,162000.0,0.6,70.0,IBI2017_mf_cont_resi,1000000.0,0.6,70.0,,,,,,,,
7029002,resi,sfd,1.4,3.5,IBI2020_mf_struc_resi-sfd-std,87000.0,0.4,120.0,IBI2017_mf_cont_resi,1000000.0,0.4,120.0,IBI2020_cel_struc_bsmt,44000.0,-2.3,120.0,IBI2020_gen_struc_resi-sfd-std,44000.0,0.4,120.0
6975082,resi,mh,2.5,5.4,IBI2017_mh_struc,391000.0,0.6,150.0,IBI2017_mf_cont_resi,1000000.0,0.6,150.0,,,,,,,,
6975081,resi,mh,2.5,5.4,IBI2017_mh_struc,391000.0,0.6,150.0,IBI2017_mf_cont_resi,1000000.0,0.6,150.0,,,,,,,,
6975080,resi,mh,2.4,5.3,IBI2017_mh_struc,391000.0,0.6,250.0,IBI2017_mf_cont_resi,1000000.0,0.6,250.0,,,,,,,,
7007001,resi,sfd,1.4,3.5,IBI2020_mf_struc_resi-sfd-std,266000.0,0.4,210.0,IBI2017_mf_cont_resi,1000000.0,0.4,210.0,IBI2020_cel_struc_crwl,133000.0,-2.3,210.0,IBI2020_gen_struc_resi-sfd-std,133000.0,0.4,210.0
27972000,resi,sfd,1.3,3.4,IBI2020_mf_struc_resi-sfd-hi,616000.0,0.4,330.0,IBI2017_mf_cont_resi,1000000.0,0.4,330.0,IBI2020_cel_struc_bsmt,308000.0,-2.3,330.0,IBI2020_gen_struc_resi-sfd-hi,308000.0,0.4,330.0
6975076,resi,mh,2.5,5.4,IBI2017_mh_struc,391000.0,0.6,70.0,IBI2017_mf_cont_resi,1000000.0,0.6,70.0,,,,,,,,
6975075,resi,mh,2.5,5.4,IBI2017_mh_struc,391000.0,0.6,80.0,IBI2017_mf_cont_resi,1000000.0,0.6,80.0,,,,,,,,
27989000,resi,sfd,1.3,3.4,IBI2020_mf_struc_resi-sfd-std,292000.0,0.4,180.0,IBI2017_mf_cont_resi,1000000.0,0.4,180.0,IBI2020_cel_struc_bsmt,146000.0,-2.3,180.0,IBI2020_gen_struc_resi-sfd-std,146000.0,0.4,180.0
27982000,resi,sfd,1.3,3.4,IBI2020_mf_struc_resi-sfd-hi,583000.0,0.4,280.0,IBI2017_mf_cont_resi,1000000.0,0.4,280.0,IBI2020_cel_struc_bsmt,292000.0,-2.3,280.0,IBI2020_gen_struc_resi-sfd-hi,292000.0,0.4,280.0
27978000,resi,sfd,1.3,3.4,IBI2020_mf_struc_resi-sfd-std,464000.0,0.4,240.0,IBI2017_mf_cont_resi,1000000.0,0.4,240.0,IBI2020_cel_struc_bsmt,232000.0,-2.3,240.0,IBI2020_gen_struc_resi-sfd-std,232000.0,0.4,240.0
27959000,resi,mh,2.5,5.4,IBI2017_mh_struc,10000.0,0.6,130.0,IBI2017_mf_cont_resi,1000000.0,0.6,130.0,,,,,,,,
27956000,resi,sfd,1.4,3.5,IBI2020_mf_struc_resi-sfd-hi,107000.0,0.4,170.0,IBI2017_mf_cont_resi,1000000.0,0.4,170.0,IBI2020_cel_struc_bsmt,54000.0,-2.3,170.0,IBI2020_gen_struc_resi-sfd-hi,54000.0,0.4,170.0
27821001,resi,sfd,1.1,3.2,IBI2020_mf_struc_resi-sfd-std,380000.0,0.3,580.0,IBI2017_mf_cont_resi,1000000.0,0.3,580.0,IBI2020_cel_struc_bsmt,190000.0,-2.4,580.0,IBI2020_gen_struc_resi-sfd-std,190000.0,0.3,580.0
27954000,resi,mh,2.5,5.4,IBI2017_mh_struc,10000.0,0.6,170.0,IBI2017_mf_cont_resi,1000000.0,0.6,170.0,,,,,,,,
27953000,resi,mh,2.5,5.4,IBI2017_mh_struc,10000.0,0.6,160.0,IBI2017_mf_cont_resi,1000000.0,0.6,160.0,,,,,,,,
27951000,resi,sfd,1.3,3.3,IBI2020_mf_struc_resi-sfd-hi,999000.0,0.3,390.0,IBI2017_mf_cont_resi,1000000.0,0.3,390.0,IBI2020_cel_struc_bsmt,500000.0,-2.4,390.0,IBI2020_gen_struc_resi-sfd-hi,500000.0,0.3,390.0
6975071,resi,mh,2.5,5.4,IBI2017_mh_struc,391000.0,0.6,130.0,IBI2017_mf_cont_resi,1000000.0,0.6,130.0,,,,,,,,
6975072,resi,mh,2.5,5.4,IBI2017_mh_struc,391000.0,0.6,90.0,IBI2017_mf_cont_resi,1000000.0,0.6,90.0,,,,,,,,
6975069,resi,mh,2.5,5.4,IBI2017_mh_struc,391000.0,0.6,120.0,IBI2017_mf_cont_resi,1000000.0,0.6,120.0,,,,,,,,
6975070,resi,mh,2.5,5.4,IBI2017_mh_struc,391000.0,0.6,100.0,IBI2017_mf_cont_resi,1000000.0,0.6,100.0,,,,,,,,
6975073,resi,mh,2.5,5.4,IBI2017_mh_struc,391000.0,0.6,150.0,IBI2017_mf_cont_resi,1000000.0,0.6,150.0,,,,,,,,
6975074,resi,mh,2.5,5.4,IBI2017_mh_struc,391000.0,0.6,120.0,IBI2017_mf_cont_resi,1000000.0,0.6,120.0,,,,,,,,
27966000,resi,sfd,1.2,3.3,IBI2020_mf_struc_resi-sfd-std,499000.0,0.3,330.0,IBI2017_mf_cont_resi,1000000.0,0.3,330.0,IBI2020_cel_struc_bsmt,250000.0,-2.4,330.0,IBI2020_gen_struc_resi-sfd-std,250000.0,0.3,330.0
27964000,resi,mh,2.5,5.4,IBI2017_mh_struc,195000.0,0.6,160.0,IBI2017_mf_cont_resi,1000000.0,0.6,160.0,,,,,,,,
27965000,resi,mh,2.5,5.4,IBI2017_mh_struc,10000.0,0.6,180.0,IBI2017_mf_cont_resi,1000000.0,0.6,180.0,,,,,,,,
27960000,resi,mh,2.5,5.4,IBI2017_mh_struc,10000.0,0.6,140.0,IBI2017_mf_cont_resi,1000000.0,0.6,140.0,,,,,,,,
27961000,resi,sfd,1.3,3.4,IBI2020_mf_struc_resi-sfd-std,394000.0,0.4,320.0,IBI2017_mf_cont_resi,1000000.0,0.4,320.0,IBI2020_cel_struc_bsmt,197000.0,-2.3,320.0,IBI2020_gen_struc_resi-sfd-std,197000.0,0.4,320.0
6975057,resi,mh,-1.0,1.0,IBI2017_mh_struc,391000.0,0.0,120.0,IBI2017_mf_cont_resi,1000000.0,0.0,120.0,,,,,,,,
6975058,resi,mh,2.5,5.4,IBI2017_mh_struc,391000.0,0.6,80.0,IBI2017_mf_cont_resi,1000000.0,0.6,80.0,,,,,,,,
6975055,resi,mh,2.5,5.4,IBI2017_mh_struc,391000.0,0.6,110.0,IBI2017_mf_cont_resi,1000000.0,0.6,110.0,,,,,,,,
6975056,resi,mh,2.5,5.4,IBI2017_mh_struc,391000.0,0.6,140.0,IBI2017_mf_cont_resi,1000000.0,0.6,140.0,,,,,,,,
6975054,resi,mh,2.5,5.4,IBI2017_mh_struc,391000.0,0.6,130.0,IBI2017_mf_cont_resi,1000000.0,0.6,130.0,,,,,,,,
27950000,resi,sfd,1.2,3.2,IBI2020_mf_struc_resi-sfd-hi,2065000.0,0.3,540.0,IBI2017_mf_cont_resi,1000000.0,0.3,540.0,IBI2020_cel_struc_bsmt,1032000.0,-2.4,540.0,IBI2020_gen_struc_resi-sfd-hi,1032000.0,0.3,540.0
6975052,resi,mh,2.5,5.4,IBI2017_mh_struc,391000.0,0.6,160.0,IBI2017_mf_cont_resi,1000000.0,0.6,160.0,,,,,,,,
6975053,resi,mh,2.5,5.4,IBI2017_mh_struc,391000.0,0.6,180.0,IBI2017_mf_cont_resi,1000000.0,0.6,180.0,,,,,,,,
6975051,resi,mh,2.5,5.4,IBI2017_mh_struc,391000.0,0.6,180.0,IBI2017_mf_cont_resi,1000000.0,0.6,180.0,,,,,,,,
6975067,resi,mh,2.5,5.4,IBI2017_mh_struc,391000.0,0.6,120.0,IBI2017_mf_cont_resi,1000000.0,0.6,120.0,,,,,,,,
6975068,resi,mh,2.5,5.4,IBI2017_mh_struc,391000.0,0.6,80.0,IBI2017_mf_cont_resi,1000000.0,0.6,80.0,,,,,,,,
6975065,resi,mh,2.5,5.4,IBI2017_mh_struc,391000.0,0.6,80.0,IBI2017_mf_cont_resi,1000000.0,0.6,80.0,,,,,,,,
6975066,resi,mh,2.5,5.4,IBI2017_mh_struc,391000.0,0.6,160.0,IBI2017_mf_cont_resi,1000000.0,0.6,160.0,,,,,,,,
6975064,resi,mh,2.5,5.4,IBI2017_mh_struc,391000.0,0.6,120.0,IBI2017_mf_cont_resi,1000000.0,0.6,120.0,,,,,,,,
6975063,resi,mh,2.5,5.4,IBI2017_mh_struc,391000.0,0.6,110.0,IBI2017_mf_cont_resi,1000000.0,0.6,110.0,,,,,,,,
6975062,resi,mh,2.5,5.4,IBI2017_mh_struc,391000.0,0.6,90.0,IBI2017_mf_cont_resi,1000000.0,0.6,90.0,,,,,,,,
6975061,resi,mh,2.5,5.4,IBI2017_mh_struc,391000.0,0.6,80.0,IBI2017_mf_cont_resi,1000000.0,0.6,80.0,,,,,,,,
6937030,resi,mh,2.5,5.4,IBI2017_mh_struc,162000.0,0.6,160.0,IBI2017_mf_cont_resi,1000000.0,0.6,160.0,,,,,,,,
6975060,resi,mh,2.5,5.4,IBI2017_mh_struc,391000.0,0.6,70.0,IBI2017_mf_cont_resi,1000000.0,0.6,70.0,,,,,,,,
27810001,resi,mh,2.5,5.4,IBI2017_mh_struc,10000.0,0.6,130.0,IBI2017_mf_cont_resi,1000000.0,0.6,130.0,,,,,,,,
6937029,resi,mh,2.4,5.3,IBI2017_mh_struc,162000.0,0.6,210.0,IBI2017_mf_cont_resi,1000000.0,0.6,210.0,,,,,,,,
6975059,resi,mh,2.5,5.4,IBI2017_mh_struc,391000.0,0.6,90.0,IBI2017_mf_cont_resi,1000000.0,0.6,90.0,,,,,,,,
27935000,resi,sfd,1.0,2.0,IBI2020_mf_struc_resi-sfd-std,238000.0,0.2,170.0,IBI2017_mf_cont_resi,1000000.0,0.2,170.0,IBI2020_cel_struc_bsmt,119000.0,-2.5,170.0,IBI2020_gen_struc_resi-sfd-std,119000.0,0.2,170.0
27932000,resi,sfd,1.1,3.2,IBI2020_mf_struc_resi-sfd-hi,897000.0,0.3,400.0,IBI2017_mf_cont_resi,1000000.0,0.3,400.0,IBI2020_cel_struc_bsmt,448000.0,-2.4,400.0,IBI2020_gen_struc_resi-sfd-hi,448000.0,0.3,400.0
27848001,nrp,rec,-0.1,2.0,IBI2020_mf_struc_nrp,10000.0,0.1,110.0,okNRP_mf_cont_nrp-6x,1000000.0,0.1,110.0,,,,,,,,
27930000,resi,sfd,1.2,3.2,IBI2020_mf_struc_resi-sfd-hi,989000.0,0.3,560.0,IBI2017_mf_cont_resi,1000000.0,0.3,560.0,IBI2020_cel_struc_crwl,494000.0,-2.4,560.0,IBI2020_gen_struc_resi-sfd-hi,494000.0,0.3,560.0
27929000,resi,mh,2.1,4.6,IBI2017_mh_struc,10000.0,0.5,110.0,IBI2017_mf_cont_resi,1000000.0,0.5,110.0,,,,,,,,
27942000,resi,sfd,3.0,6.0,IBI2020_mf_struc_resi-sfd-std,263000.0,0.7,210.0,IBI2017_mf_cont_resi,1000000.0,0.7,210.0,IBI2020_cel_struc_bsmt,132000.0,-2.0,210.0,IBI2020_gen_struc_resi-sfd-std,132000.0,0.7,210.0
27940000,resi,sfd,1.4,3.5,IBI2020_mf_struc_resi-sfd-std,457000.0,0.4,230.0,IBI2017_mf_cont_resi,1000000.0,0.4,230.0,IBI2020_cel_struc_bsmt,228000.0,-2.3,230.0,IBI2020_gen_struc_resi-sfd-std,228000.0,0.4,230.0
27878001,resi,sfd,-1.0,1.0,IBI2020_mf_struc_resi-sfd-std,154000.0,0.0,290.0,IBI2017_mf_cont_resi,1000000.0,0.0,290.0,IBI2020_cel_struc_crwl,77000.0,-2.7,290.0,IBI2020_gen_struc_resi-sfd-std,77000.0,0.0,290.0
27916000,resi,sfd,1.2,3.3,IBI2020_mf_struc_resi-sfd-hi,909000.0,0.3,430.0,IBI2017_mf_cont_resi,1000000.0,0.3,430.0,IBI2020_cel_struc_bsmt,455000.0,-2.4,430.0,IBI2020_gen_struc_resi-sfd-hi,455000.0,0.3,430.0
