xid,f0_elv,f0_scale,TRANSPORT_LINE_TYPE_CODE,TRANSPORT_LINE_SURFACE_CODE,TRANSPORT_LINE_DIVIDED_CODE,TOTAL_NUMBER_OF_LANES,DISASTER_ROUTE_IND,TRUCK_ROUTE_IND,FROM_TRAFFIC_IMPACTOR_CODE,TO_TRAFFIC_IMPACTOR_CODE,TRANSPORT_LINE_SURFACE_CODE_DESCRIPTION,TRANSPORT_LINE_TYPE_CODE_DESCRIPTION,TRANSPORT_LINE_TYPE_CODE_ROAD_CLASS
27460,0.0,1.0,RLN,P,N,2,N,N,,,paved,Road lane,lane
27461,0.0,1.0,RLN,P,N,2,N,N,,,paved,Road lane,lane
27462,0.0,1.0,RLN,P,N,2,N,N,,,paved,Road lane,lane
27463,0.0,1.0,RLN,P,N,2,N,N,,,paved,Road lane,lane
27464,0.0,1.0,RLN,P,N,2,N,N,,,paved,Road lane,lane
27465,0.0,1.0,RLN,P,N,2,N,N,,,paved,Road lane,lane
27466,0.0,1.0,RLN,P,N,2,N,N,,,paved,Road lane,lane
27467,0.0,1.0,RLN,P,N,2,N,N,,,paved,Road lane,lane
27468,0.0,1.0,RLN,P,N,2,N,N,,,paved,Road lane,lane
27469,0.0,1.0,RLN,P,N,2,N,N,,,paved,Road lane,lane
27470,0.0,1.0,RLN,P,N,2,N,N,,,paved,Road lane,lane
27471,0.0,1.0,RLN,P,N,2,N,N,,,paved,Road lane,lane
27472,0.0,1.0,RLN,P,N,2,N,N,,,paved,Road lane,lane
27473,0.0,1.0,RLN,P,N,2,N,N,,,paved,Road lane,lane
27474,0.0,1.0,RLN,P,N,2,N,N,,,paved,Road lane,lane
27475,0.0,1.0,RLN,P,N,2,N,N,,,paved,Road lane,lane
27476,0.0,1.0,RLN,P,N,2,N,N,,,paved,Road lane,lane
27477,0.0,1.0,RLN,P,N,2,N,N,,,paved,Road lane,lane
27478,0.0,1.0,RLN,P,N,2,N,N,,,paved,Road lane,lane
27479,0.0,1.0,RLN,P,N,2,N,N,,,paved,Road lane,lane
27480,0.0,1.0,RLN,P,N,2,N,N,,S,paved,Road lane,lane
27481,0.0,1.0,RLN,P,N,2,N,N,,S,paved,Road lane,lane
27482,0.0,1.0,RLN,P,N,2,N,N,,S,paved,Road lane,lane
27483,0.0,1.0,RLN,P,N,2,N,N,,S,paved,Road lane,lane
27484,0.0,1.0,RLN,P,N,2,N,N,,S,paved,Road lane,lane
27485,0.0,1.0,RLN,P,N,2,N,N,,S,paved,Road lane,lane
27486,0.0,1.0,RLN,P,N,2,N,N,,S,paved,Road lane,lane
27487,0.0,1.0,RLN,P,N,2,N,N,,S,paved,Road lane,lane
27488,0.0,1.0,RLN,P,N,2,N,N,,S,paved,Road lane,lane
27489,0.0,1.0,RLN,L,N,2,N,N,S,S,loose,Road lane,lane
27490,0.0,1.0,RLN,L,N,2,N,N,S,S,loose,Road lane,lane
27491,0.0,1.0,RLN,L,N,2,N,N,S,S,loose,Road lane,lane
27492,0.0,1.0,RLN,L,N,2,N,N,S,S,loose,Road lane,lane
27493,0.0,1.0,RLN,L,N,2,N,N,S,S,loose,Road lane,lane
27494,0.0,1.0,RLN,L,N,2,N,N,S,S,loose,Road lane,lane
27495,0.0,1.0,RLN,L,N,2,N,N,S,S,loose,Road lane,lane
27496,0.0,1.0,RLN,L,N,2,N,N,S,S,loose,Road lane,lane
27497,0.0,1.0,RLN,L,N,2,N,N,S,S,loose,Road lane,lane
27498,0.0,1.0,RLN,L,N,2,N,N,,C,loose,Road lane,lane
27499,0.0,1.0,RLN,L,N,2,N,N,,C,loose,Road lane,lane
27500,0.0,1.0,RLN,L,N,2,N,N,,C,loose,Road lane,lane
27501,0.0,2.0,RLO,P,N,2,N,N,,S,paved,Road local,local
27502,0.0,2.0,RLO,P,N,2,N,N,,S,paved,Road local,local
27503,0.0,2.0,RLO,P,N,2,N,N,,S,paved,Road local,local
27504,0.0,2.0,RLO,P,N,2,N,N,,S,paved,Road local,local
27505,0.0,2.0,RLO,P,N,2,N,N,,S,paved,Road local,local
27506,0.0,2.0,RLO,P,N,2,N,N,,S,paved,Road local,local
27507,0.0,2.0,RLO,P,N,2,N,N,,S,paved,Road local,local
27508,0.0,2.0,RLO,P,N,2,N,N,,S,paved,Road local,local
27509,0.0,2.0,RLO,P,N,2,N,N,,S,paved,Road local,local
27510,0.0,2.0,RLO,P,N,2,N,N,,S,paved,Road local,local
27511,0.0,2.0,RLO,P,N,2,N,N,,S,paved,Road local,local
27512,0.0,2.0,RLO,P,N,2,N,N,,S,paved,Road local,local
27513,0.0,2.0,RLO,P,N,2,N,N,,S,paved,Road local,local
27514,0.0,2.0,RLO,P,N,2,N,N,,,paved,Road local,local
27515,0.0,2.0,RLO,P,N,2,N,N,,,paved,Road local,local
27516,0.0,2.0,RLO,P,N,2,N,N,,,paved,Road local,local
27517,0.0,2.0,RLO,P,N,2,N,N,,,paved,Road local,local
27518,0.0,2.0,RLO,P,N,2,N,N,,,paved,Road local,local
27519,0.0,2.0,RLO,P,N,2,N,N,,,paved,Road local,local
27520,0.0,2.0,RLO,P,N,2,N,N,,,paved,Road local,local
27521,0.0,2.0,RLO,P,N,2,N,N,,,paved,Road local,local
27522,0.0,2.0,RLO,P,N,2,N,N,,,paved,Road local,local
27523,0.0,2.0,RLO,P,N,2,N,N,,,paved,Road local,local
27524,0.0,2.0,RLO,P,N,2,N,N,,,paved,Road local,local
27525,0.0,2.0,RLO,P,N,2,N,N,,,paved,Road local,local
27526,0.0,2.0,RLO,P,N,2,N,N,,,paved,Road local,local
27527,0.0,2.0,RLO,P,N,2,N,N,,,paved,Road local,local
27528,0.0,2.0,RLO,P,N,2,N,N,,S,paved,Road local,local
27529,0.0,2.0,RLO,P,N,2,N,N,,S,paved,Road local,local
27530,0.0,2.0,RLO,P,N,2,N,N,,S,paved,Road local,local
27531,0.0,2.0,RLO,P,N,2,N,N,,S,paved,Road local,local
