bid,0.2,0.05,0.01,0.005,0.002,0.0,ead
7045000,,0.0,0.0,0.0,0.0,,0.0
7046000,,0.0,0.0,0.0,0.0,,0.0
7047000,,0.0,0.0,0.0,0.0,,0.0
7048000,,0.0,0.0,0.0,0.0,,0.0
7049000,,0.0,0.0,0.0,0.0,,0.0
7050000,,0.0,0.0,0.0,0.0,,0.0
7051000,,0.0,0.0,0.0,0.0,,0.0
7051001,,0.0,0.0,0.0,0.0,,0.0
7052000,,0.0,0.0,0.0,0.0,,0.0
7052001,,0.0,0.0,0.0,0.0,,0.0
7052002,,0.0,0.0,0.0,0.0,,0.0
7059000,,0.0,0.0,0.0,0.0,,0.0
7060000,,0.0,0.0,0.0,0.0,,0.0
7061000,,0.0,0.0,0.0,0.0,,0.0
7063000,,0.0,0.0,0.0,0.0,,0.0
7066000,,0.0,0.0,0.0,0.0,,0.0
7069000,,0.0,0.0,0.0,0.0,,0.0
7074000,,0.0,0.0,0.0,0.0,,0.0
7213001,,0.0,0.0,0.0,0.0,,0.0
7214001,,0.0,0.0,0.0,0.0,,0.0
7316000,0.0,0.0,0.0,0.06,0.06,0.06,0.0
7316001,0.0,0.0,0.0,0.0,0.06,0.1,0.0
7316002,0.0,0.0,0.06,0.06,0.06,0.06,0.002
7316003,,0.0,0.0,0.0,0.0,,0.0
7316004,,0.0,0.0,0.0,0.0,,0.0
7316005,,0.0,0.0,0.0,0.0,,0.0
7316006,,0.0,0.0,0.0,0.0,,0.0
7316007,,0.0,0.0,0.0,0.0,,0.0
7316008,,0.0,0.0,0.0,0.0,,0.0
7316009,,0.0,0.0,0.0,0.0,,0.0
7316010,,0.0,0.0,0.0,0.0,,0.0
7316011,,0.0,0.0,0.0,0.0,,0.0
7316012,,0.0,0.0,0.0,0.0,,0.0
7316013,,0.0,0.0,0.0,0.0,,0.0
7316014,,0.0,0.0,0.0,0.0,,0.0
7316015,,0.0,0.0,0.0,0.0,,0.0
7316016,,0.0,0.0,0.0,0.0,,0.0
7316017,,0.0,0.0,0.0,0.0,,0.0
7316018,0.0,0.0,0.0,0.06,0.06,0.06,0.0
7316019,,0.0,0.0,0.0,0.0,,0.0
7634003,0.0,0.0,0.06,0.06,0.06,0.06,0.002
7634004,,0.0,0.0,0.0,0.0,,0.0
7634005,,0.0,0.0,0.0,0.0,,0.0
7634006,0.0,0.0,0.0,0.06,0.06,0.06,0.0
7634007,0.0,0.0,0.0,0.0,0.06,0.1,0.0
7646000,0.0,0.0,0.4,0.4,0.4,0.4,0.012
7650000,0.0,0.0,0.24,0.24,0.24,0.24,0.007
7651000,0.0,0.0,0.24,0.24,0.24,0.24,0.007
7654000,0.0,0.0,0.0,0.24,0.24,0.24,0.002
7655000,0.0,0.0,0.0,0.24,0.24,0.24,0.002
7655001,0.0,0.0,0.24,0.24,0.24,0.24,0.007
7655002,0.0,0.0,0.0,0.24,0.24,0.24,0.002
7655003,0.0,0.0,0.0,0.0,0.24,0.4,0.001
7655004,0.0,0.0,0.0,0.0,0.24,0.4,0.001
7655005,0.0,0.0,0.0,0.0,0.24,0.4,0.001
7657000,0.0,0.0,0.0,0.0,0.24,0.4,0.001
7657001,,0.0,0.0,0.0,0.0,,0.0
7659000,0.0,0.0,0.0,0.0,0.24,0.4,0.001
7659001,,0.0,0.0,0.0,0.0,,0.0
7659002,0.0,0.0,0.0,0.0,0.24,0.4,0.001
7659003,0.0,0.0,0.0,0.0,0.24,0.4,0.001
7659004,0.0,0.0,0.24,0.24,0.24,0.24,0.007
7659005,0.0,0.0,0.0,0.0,0.24,0.4,0.001
7659006,0.0,0.0,0.0,0.24,0.24,0.24,0.002
7659007,0.0,0.0,0.0,0.24,0.24,0.24,0.002
7659008,,0.0,0.0,0.0,0.0,,0.0
7660000,,0.0,0.0,0.0,0.0,,0.0
7660001,,0.0,0.0,0.0,0.0,,0.0
7660002,,0.0,0.0,0.0,0.0,,0.0
7660003,,0.0,0.0,0.0,0.0,,0.0
7660004,,0.0,0.0,0.0,0.0,,0.0
7660005,0.0,0.0,0.24,0.24,0.24,0.24,0.007
7660006,,0.0,0.0,0.0,0.0,,0.0
7660007,0.0,0.0,0.24,0.24,0.24,0.24,0.007
7660008,0.0,0.0,0.0,0.24,0.24,0.24,0.002
7660009,0.0,0.0,0.24,0.24,0.24,0.24,0.007
7660010,0.0,0.0,0.0,0.0,0.24,0.4,0.001
7663000,,0.0,0.0,0.0,0.0,,0.0
7663002,,0.0,0.0,0.0,0.0,,0.0
7664000,,0.0,0.0,0.0,0.0,,0.0
7665000,,0.0,0.0,0.0,0.0,,0.0
7666001,,0.0,0.0,0.0,0.0,,0.0
7667000,,0.0,0.0,0.0,0.0,,0.0
7667001,0.0,0.0,0.0,0.0,0.24,0.4,0.001
7667002,,0.0,0.0,0.0,0.0,,0.0
7668000,0.0,0.0,0.24,0.24,0.24,0.24,0.007
7669001,,0.0,0.0,0.0,0.0,,0.0
7669003,,0.0,0.0,0.0,0.0,,0.0
7669004,0.0,0.0,0.0,0.0,0.24,0.4,0.001
7669005,,0.0,0.0,0.0,0.0,,0.0
7669006,,0.0,0.0,0.0,0.0,,0.0
7669007,,0.0,0.0,0.0,0.0,,0.0
7669016,,0.0,0.0,0.0,0.0,,0.0
7670001,0.0,0.32,0.32,0.32,0.32,0.32,0.04
7671000,,0.0,0.0,0.0,0.0,,0.0
7672000,,0.0,0.0,0.0,0.0,,0.0
7672001,,0.0,0.0,0.0,0.0,,0.0
7672002,,0.0,0.0,0.0,0.0,,0.0
7672003,,0.0,0.0,0.0,0.0,,0.0
7672004,,0.0,0.0,0.0,0.0,,0.0
7672005,,0.0,0.0,0.0,0.0,,0.0
7672006,,0.0,0.0,0.0,0.0,,0.0
7672007,,0.0,0.0,0.0,0.0,,0.0
7673000,,0.0,0.0,0.0,0.0,,0.0
7673002,,0.0,0.0,0.0,0.0,,0.0
7673003,,0.0,0.0,0.0,0.0,,0.0
7673004,,0.0,0.0,0.0,0.0,,0.0
7673006,,0.0,0.0,0.0,0.0,,0.0
7674000,0.0,0.24,0.24,0.24,0.24,0.24,0.03
7674001,0.0,0.0,0.24,0.24,0.24,0.24,0.007
7674002,0.0,0.24,0.24,0.24,0.24,0.24,0.03
7674003,0.0,0.0,0.0,0.0,0.24,0.4,0.001
7674004,,0.0,0.0,0.0,0.0,,0.0
7674005,,0.0,0.0,0.0,0.0,,0.0
7675000,,0.0,0.0,0.0,0.0,,0.0
7675001,,0.0,0.0,0.0,0.0,,0.0
7688001,,0.0,0.0,0.0,0.0,,0.0
7688002,0.0,0.24,0.24,0.24,0.24,0.24,0.03
7688003,0.0,0.0,0.24,0.24,0.24,0.24,0.007
7688004,0.0,0.24,0.24,0.24,0.24,0.24,0.03
7688005,0.0,0.24,0.24,0.24,0.24,0.24,0.03
7689000,0.0,0.24,0.24,0.24,0.24,0.24,0.03
7689001,0.0,0.0,0.0,0.24,0.24,0.24,0.002
7689002,0.0,0.0,0.0,0.24,0.24,0.24,0.002
7689003,,0.0,0.0,0.0,0.0,,0.0
7689004,,0.0,0.0,0.0,0.0,,0.0
7689005,,0.0,0.0,0.0,0.0,,0.0
7690000,,0.0,0.0,0.0,0.0,,0.0
7690001,,0.0,0.0,0.0,0.0,,0.0
7690009,,0.0,0.0,0.0,0.0,,0.0
7691000,0.0,0.0,0.24,0.24,0.24,0.24,0.007
7692000,0.0,0.0,0.0,0.0,0.24,0.4,0.001
7693001,0.0,0.24,0.24,0.24,0.24,0.24,0.03
7694000,0.0,0.0,0.24,0.24,0.24,0.24,0.007
7695000,,0.0,0.0,0.0,0.0,,0.0
7695001,,0.0,0.0,0.0,0.0,,0.0
7696000,,0.0,0.0,0.0,0.0,,0.0
7697000,0.0,0.24,0.24,0.24,0.24,0.24,0.03
7699000,0.0,0.0,0.24,0.24,0.24,0.24,0.007
7701000,0.0,0.0,0.24,0.24,0.24,0.24,0.007
7702001,0.0,0.0,0.13,0.13,0.13,0.13,0.004
7702002,0.0,0.0,0.24,0.24,0.24,0.24,0.007
7702003,0.0,0.0,0.24,0.24,0.24,0.24,0.007
7702004,0.0,0.0,0.24,0.24,0.24,0.24,0.007
7702005,0.0,0.0,0.24,0.24,0.24,0.24,0.007
7702006,0.0,0.0,0.0,0.24,0.24,0.24,0.002
7702007,0.0,0.0,0.0,0.24,0.24,0.24,0.002
7702008,0.0,0.0,0.0,0.24,0.24,0.24,0.002
7702009,0.0,0.0,0.24,0.24,0.24,0.24,0.007
7702010,0.0,0.0,0.24,0.24,0.24,0.24,0.007
7702011,0.0,0.0,0.13,0.13,0.13,0.13,0.004
7702012,0.0,0.0,0.0,0.13,0.13,0.13,0.001
7702013,0.0,0.0,0.13,0.13,0.13,0.13,0.004
7702014,0.0,0.0,0.24,0.24,0.24,0.24,0.007
7702015,0.0,0.0,0.24,0.24,0.24,0.24,0.007
7702016,0.0,0.0,0.24,0.24,0.24,0.24,0.007
7702017,0.0,0.0,0.24,0.24,0.24,0.24,0.007
7702018,0.0,0.0,0.24,0.24,0.24,0.24,0.007
7702019,0.0,0.0,0.0,0.24,0.24,0.24,0.002
7702020,0.0,0.0,0.24,0.24,0.24,0.24,0.007
7702021,0.0,0.0,0.24,0.24,0.24,0.24,0.007
7702022,0.0,0.0,0.24,0.24,0.24,0.24,0.007
7702023,0.0,0.0,0.24,0.24,0.24,0.24,0.007
7702024,0.0,0.0,0.24,0.24,0.24,0.24,0.007
7703000,0.0,0.0,0.0,0.0,0.24,0.4,0.001
7707000,,0.0,0.0,0.0,0.0,,0.0
7949000,,0.0,0.0,0.0,0.0,,0.0
8135000,,0.0,0.0,0.0,0.0,,0.0
8136000,,0.0,0.0,0.0,0.0,,0.0
8142001,0.0,0.0,0.0,0.0,0.16,0.267,0.001
8143000,,0.0,0.0,0.0,0.0,,0.0
8145001,,0.0,0.0,0.0,0.0,,0.0
8147000,,0.0,0.0,0.0,0.0,,0.0
8148001,,0.0,0.0,0.0,0.0,,0.0
8152000,,0.0,0.0,0.0,0.0,,0.0
8153001,,0.0,0.0,0.0,0.0,,0.0
8168000,,0.0,0.0,0.0,0.0,,0.0
8170000,,0.0,0.0,0.0,0.0,,0.0
8170001,,0.0,0.0,0.0,0.0,,0.0
8170002,,0.0,0.0,0.0,0.0,,0.0
8170003,,0.0,0.0,0.0,0.0,,0.0
8173000,0.0,0.0,0.0,0.58,0.58,0.58,0.004
8173001,0.0,0.0,0.0,0.58,0.58,0.58,0.004
8175000,,0.0,0.0,0.0,0.0,,0.0
8178001,,0.0,0.0,0.0,0.0,,0.0
8180000,,0.0,0.0,0.0,0.0,,0.0
8180001,,0.0,0.0,0.0,0.0,,0.0
8180002,,0.0,0.0,0.0,0.0,,0.0
8181001,,0.0,0.0,0.0,0.0,,0.0
8183000,,0.0,0.0,0.0,0.0,,0.0
8184000,,0.0,0.0,0.0,0.0,,0.0
8185000,,0.0,0.0,0.0,0.0,,0.0
8186001,,0.0,0.0,0.0,0.0,,0.0
8189000,,0.0,0.0,0.0,0.0,,0.0
8189001,,0.0,0.0,0.0,0.0,,0.0
8191000,,0.0,0.0,0.0,0.0,,0.0
8192000,,0.0,0.0,0.0,0.0,,0.0
8193000,,0.0,0.0,0.0,0.0,,0.0
8194000,,0.0,0.0,0.0,0.0,,0.0
8196001,,0.0,0.0,0.0,0.0,,0.0
8201000,,0.0,0.0,0.0,0.0,,0.0
8204000,,0.0,0.0,0.0,0.0,,0.0
8206001,,0.0,0.0,0.0,0.0,,0.0
8207000,,0.0,0.0,0.0,0.0,,0.0
8210001,0.0,0.0,0.0,0.0,0.68,1.133,0.003
8212000,,0.0,0.0,0.0,0.0,,0.0
8219000,0.0,0.0,0.0,0.0,0.68,1.133,0.003
8219001,0.0,0.0,0.0,0.0,0.68,1.133,0.003
8219002,0.0,0.0,0.0,0.68,0.68,0.68,0.005
8222000,,0.0,0.0,0.0,0.0,,0.0
8225000,,0.0,0.0,0.0,0.0,,0.0
8228000,,0.0,0.0,0.0,0.0,,0.0
8229000,0.0,0.0,0.3,0.3,0.3,0.3,0.009
8229001,0.0,0.0,0.3,0.3,0.3,0.3,0.009
8229002,0.0,0.3,0.3,0.3,0.3,0.3,0.038
8230000,0.0,0.26,0.26,0.26,0.26,0.26,0.032
8231000,,0.0,0.0,0.0,0.0,,0.0
8233000,,0.0,0.0,0.0,0.0,,0.0
8234000,,0.0,0.0,0.0,0.0,,0.0
8235000,,0.0,0.0,0.0,0.0,,0.0
8236000,,0.0,0.0,0.0,0.0,,0.0
8239000,0.0,0.0,0.0,0.0,0.35,0.583,0.001
8240000,,0.0,0.0,0.0,0.0,,0.0
8243000,0.0,0.0,0.68,0.68,0.68,0.68,0.02
8247001,,0.0,0.0,0.0,0.0,,0.0
8248000,0.0,0.0,0.35,0.35,0.35,0.35,0.01
8250000,,0.0,0.0,0.0,0.0,,0.0
8251000,0.0,0.0,0.0,0.0,0.68,1.133,0.003
8251001,0.0,0.0,0.0,0.68,0.68,0.68,0.005
8251002,0.0,0.0,0.95,0.95,0.95,0.95,0.028
8252000,0.0,0.0,0.0,0.58,0.58,0.58,0.004
8253000,,0.0,0.0,0.0,0.0,,0.0
8255000,0.0,0.0,0.58,0.58,0.58,0.58,0.017
8257000,0.0,0.0,0.0,1.52,1.52,1.52,0.011
8257001,0.0,0.0,0.0,1.52,1.52,1.52,0.011
8259000,0.0,0.78,0.78,0.78,0.78,0.78,0.098
8260001,,0.0,0.0,0.0,0.0,,0.0
8261000,,0.0,0.0,0.0,0.0,,0.0
8261001,0.0,0.0,0.0,0.0,0.68,1.133,0.003
8261002,,0.0,0.0,0.0,0.0,,0.0
8261003,,0.0,0.0,0.0,0.0,,0.0
8261004,,0.0,0.0,0.0,0.0,,0.0
8261005,0.0,0.0,0.0,0.0,0.68,1.133,0.003
8262001,,0.0,0.0,0.0,0.0,,0.0
8263000,,0.0,0.0,0.0,0.0,,0.0
8267000,,0.0,0.0,0.0,0.0,,0.0
8268000,,0.0,0.0,0.0,0.0,,0.0
8268001,,0.0,0.0,0.0,0.0,,0.0
8269000,,0.0,0.0,0.0,0.0,,0.0
8271000,,0.0,0.0,0.0,0.0,,0.0
8272000,,0.0,0.0,0.0,0.0,,0.0
8274000,,0.0,0.0,0.0,0.0,,0.0
8275001,0.0,0.0,0.26,0.26,0.26,0.26,0.008
8276000,,0.0,0.0,0.0,0.0,,0.0
8276001,,0.0,0.0,0.0,0.0,,0.0
8277000,,0.0,0.0,0.0,0.0,,0.0
8280000,,0.0,0.0,0.0,0.0,,0.0
8281000,,0.0,0.0,0.0,0.0,,0.0
8282000,,0.0,0.0,0.0,0.0,,0.0
8289000,,0.0,0.0,0.0,0.0,,0.0
8290000,0.0,0.45,0.45,0.45,0.45,0.45,0.056
8290001,0.0,0.45,0.45,0.45,0.45,0.45,0.056
8290002,0.0,0.45,0.45,0.45,0.45,0.45,0.056
8290003,0.0,0.78,0.78,0.78,0.78,0.78,0.098
8295000,0.0,0.0,0.0,0.71,0.71,0.71,0.005
8299000,,0.0,0.0,0.0,0.0,,0.0
8299001,,0.0,0.0,0.0,0.0,,0.0
8304000,0.0,0.0,6.36,6.36,6.36,6.36,0.191
8305000,,0.0,0.0,0.0,0.0,,0.0
8305001,,0.0,0.0,0.0,0.0,,0.0
8306000,,0.0,0.0,0.0,0.0,,0.0
8306001,,0.0,0.0,0.0,0.0,,0.0
8306002,0.0,0.0,0.0,0.0,0.3,0.5,0.001
8323000,0.0,0.0,0.3,0.3,0.3,0.3,0.009
8327000,,0.0,0.0,0.0,0.0,,0.0
8332000,,0.0,0.0,0.0,0.0,,0.0
8335000,,0.0,0.0,0.0,0.0,,0.0
8336000,,0.0,0.0,0.0,0.0,,0.0
8337000,0.0,0.0,0.0,0.96,0.96,0.96,0.007
8339000,,0.0,0.0,0.0,0.0,,0.0
8340000,,0.0,0.0,0.0,0.0,,0.0
8343000,,0.0,0.0,0.0,0.0,,0.0
8344000,0.0,0.0,0.0,0.26,0.26,0.26,0.002
8344001,,0.0,0.0,0.0,0.0,,0.0
8347000,,0.0,0.0,0.0,0.0,,0.0
8347001,,0.0,0.0,0.0,0.0,,0.0
8349000,,0.0,0.0,0.0,0.0,,0.0
8350000,,0.0,0.0,0.0,0.0,,0.0
8352000,0.0,0.0,0.0,0.0,0.68,1.133,0.003
8355000,,0.0,0.0,0.0,0.0,,0.0
8356000,,0.0,0.0,0.0,0.0,,0.0
8357000,,0.0,0.0,0.0,0.0,,0.0
8358000,,0.0,0.0,0.0,0.0,,0.0
8360000,,0.0,0.0,0.0,0.0,,0.0
8362000,,0.0,0.0,0.0,0.0,,0.0
8363000,0.0,0.0,0.0,0.68,0.68,0.68,0.005
8365000,,0.0,0.0,0.0,0.0,,0.0
8366000,,0.0,0.0,0.0,0.0,,0.0
8369001,,0.0,0.0,0.0,0.0,,0.0
8371000,,0.0,0.0,0.0,0.0,,0.0
8372000,,0.0,0.0,0.0,0.0,,0.0
8372002,,0.0,0.0,0.0,0.0,,0.0
8372003,,0.0,0.0,0.0,0.0,,0.0
8372004,,0.0,0.0,0.0,0.0,,0.0
8372005,,0.0,0.0,0.0,0.0,,0.0
8372007,,0.0,0.0,0.0,0.0,,0.0
8372008,,0.0,0.0,0.0,0.0,,0.0
8372009,,0.0,0.0,0.0,0.0,,0.0
8372011,,0.0,0.0,0.0,0.0,,0.0
8372018,,0.0,0.0,0.0,0.0,,0.0
8375000,0.0,0.71,0.71,0.71,0.71,0.71,0.089
8383000,,0.0,0.0,0.0,0.0,,0.0
8384000,,0.0,0.0,0.0,0.0,,0.0
8388001,,0.0,0.0,0.0,0.0,,0.0
8392000,,0.0,0.0,0.0,0.0,,0.0
8395000,,0.0,0.0,0.0,0.0,,0.0
8405000,,0.0,0.0,0.0,0.0,,0.0
8407000,,0.0,0.0,0.0,0.0,,0.0
8409000,,0.0,0.0,0.0,0.0,,0.0
8411000,,0.0,0.0,0.0,0.0,,0.0
8412000,,0.0,0.0,0.0,0.0,,0.0
8415000,,0.0,0.0,0.0,0.0,,0.0
8419000,,0.0,0.0,0.0,0.0,,0.0
8424000,0.0,0.0,0.0,51.43,51.43,51.43,0.386
8426000,,0.0,0.0,0.0,0.0,,0.0
8426001,,0.0,0.0,0.0,0.0,,0.0
8428000,0.0,0.0,0.78,0.78,0.78,0.78,0.023
8431000,,0.0,0.0,0.0,0.0,,0.0
8432000,,0.0,0.0,0.0,0.0,,0.0
8437001,,0.0,0.0,0.0,0.0,,0.0
8439000,,0.0,0.0,0.0,0.0,,0.0
8442000,,0.0,0.0,0.0,0.0,,0.0
8442001,,0.0,0.0,0.0,0.0,,0.0
8442002,,0.0,0.0,0.0,0.0,,0.0
8442003,,0.0,0.0,0.0,0.0,,0.0
8442004,,0.0,0.0,0.0,0.0,,0.0
8442005,,0.0,0.0,0.0,0.0,,0.0
8442006,,0.0,0.0,0.0,0.0,,0.0
8442007,,0.0,0.0,0.0,0.0,,0.0
8442008,,0.0,0.0,0.0,0.0,,0.0
8442009,,0.0,0.0,0.0,0.0,,0.0
8442010,,0.0,0.0,0.0,0.0,,0.0
8442011,,0.0,0.0,0.0,0.0,,0.0
8442012,,0.0,0.0,0.0,0.0,,0.0
8442013,,0.0,0.0,0.0,0.0,,0.0
8442014,,0.0,0.0,0.0,0.0,,0.0
8442015,,0.0,0.0,0.0,0.0,,0.0
8442016,,0.0,0.0,0.0,0.0,,0.0
8442017,,0.0,0.0,0.0,0.0,,0.0
8444000,,0.0,0.0,0.0,0.0,,0.0
8446000,,0.0,0.0,0.0,0.0,,0.0
8448000,,0.0,0.0,0.0,0.0,,0.0
8451000,,0.0,0.0,0.0,0.0,,0.0
8455000,,0.0,0.0,0.0,0.0,,0.0
8459000,,0.0,0.0,0.0,0.0,,0.0
8460000,,0.0,0.0,0.0,0.0,,0.0
8461000,,0.0,0.0,0.0,0.0,,0.0
8462000,0.0,0.0,0.0,0.74,0.74,0.74,0.006
8463000,,0.0,0.0,0.0,0.0,,0.0
8465000,0.0,0.0,0.0,0.78,0.78,0.78,0.006
8470000,,0.0,0.0,0.0,0.0,,0.0
8475000,,0.0,0.0,0.0,0.0,,0.0
8476000,,0.0,0.0,0.0,0.0,,0.0
8477000,,0.0,0.0,0.0,0.0,,0.0
8479000,0.0,0.0,0.78,0.78,0.78,0.78,0.023
8481000,0.0,0.78,0.78,0.78,0.78,0.78,0.098
8486000,,0.0,0.0,0.0,0.0,,0.0
8491000,0.0,0.0,0.0,0.0,0.78,1.3,0.003
8494000,,0.0,0.0,0.0,0.0,,0.0
8494001,,0.0,0.0,0.0,0.0,,0.0
8494002,,0.0,0.0,0.0,0.0,,0.0
8494003,,0.0,0.0,0.0,0.0,,0.0
8494004,,0.0,0.0,0.0,0.0,,0.0
8496001,0.0,0.0,0.0,0.0,0.74,1.233,0.003
8498000,,0.0,0.0,0.0,0.0,,0.0
8503000,,0.0,0.0,0.0,0.0,,0.0
8505000,,0.0,0.0,0.0,0.0,,0.0
8505001,,0.0,0.0,0.0,0.0,,0.0
8518000,,0.0,0.0,0.0,0.0,,0.0
8519000,,0.0,0.0,0.0,0.0,,0.0
8522000,,0.0,0.0,0.0,0.0,,0.0
8523000,,0.0,0.0,0.0,0.0,,0.0
8524000,,0.0,0.0,0.0,0.0,,0.0
8526001,0.0,0.0,0.0,0.0,1.06,1.767,0.004
8527000,,0.0,0.0,0.0,0.0,,0.0
8527001,,0.0,0.0,0.0,0.0,,0.0
8528001,,0.0,0.0,0.0,0.0,,0.0
8530000,,0.0,0.0,0.0,0.0,,0.0
8534000,0.0,0.0,0.68,0.68,0.68,0.68,0.02
8535000,,0.0,0.0,0.0,0.0,,0.0
8535001,,0.0,0.0,0.0,0.0,,0.0
8537000,0.0,0.0,0.0,0.0,1.27,2.117,0.005
8538000,0.0,0.0,0.0,0.0,1.27,2.117,0.005
8538001,0.0,0.0,4.76,4.76,4.76,4.76,0.143
8541000,0.0,0.0,0.71,0.71,0.71,0.71,0.021
8542001,,0.0,0.0,0.0,0.0,,0.0
8542002,,0.0,0.0,0.0,0.0,,0.0
8543000,0.0,0.0,0.71,0.71,0.71,0.71,0.021
8545000,,0.0,0.0,0.0,0.0,,0.0
8545001,,0.0,0.0,0.0,0.0,,0.0
8545002,,0.0,0.0,0.0,0.0,,0.0
8545003,0.0,0.0,0.0,0.0,0.84,1.4,0.003
8547000,0.0,0.0,0.71,0.71,0.71,0.71,0.021
8548000,,0.0,0.0,0.0,0.0,,0.0
8548001,,0.0,0.0,0.0,0.0,,0.0
8548002,,0.0,0.0,0.0,0.0,,0.0
8550001,0.0,0.0,0.0,0.68,0.68,0.68,0.005
8551000,0.0,0.68,0.68,0.68,0.68,0.68,0.085
8552000,0.0,0.0,0.71,0.71,0.71,0.71,0.021
8553000,0.0,0.0,0.68,0.68,0.68,0.68,0.02
8555000,,0.0,0.0,0.0,0.0,,0.0
8558000,,0.0,0.0,0.0,0.0,,0.0
8559000,,0.0,0.0,0.0,0.0,,0.0
8560000,,0.0,0.0,0.0,0.0,,0.0
8562000,,0.0,0.0,0.0,0.0,,0.0
8564000,0.0,0.0,0.96,0.96,0.96,0.96,0.029
8565000,0.0,0.0,0.68,0.68,0.68,0.68,0.02
8566000,,0.0,0.0,0.0,0.0,,0.0
8569000,0.0,0.0,0.59,0.59,0.59,0.59,0.018
8573000,,0.0,0.0,0.0,0.0,,0.0
8574000,,0.0,0.0,0.0,0.0,,0.0
8580000,0.0,0.0,1.06,1.06,1.06,1.06,0.032
8582000,,0.0,0.0,0.0,0.0,,0.0
8585000,,0.0,0.0,0.0,0.0,,0.0
8586000,,0.0,0.0,0.0,0.0,,0.0
8589000,,0.0,0.0,0.0,0.0,,0.0
8590000,,0.0,0.0,0.0,0.0,,0.0
8592000,,0.0,0.0,0.0,0.0,,0.0
8593000,,0.0,0.0,0.0,0.0,,0.0
8595000,0.0,0.0,0.0,0.71,0.71,0.71,0.005
8597000,0.0,0.0,0.68,0.68,0.68,0.68,0.02
8604000,0.0,0.71,0.71,0.71,0.71,0.71,0.089
8606000,0.0,0.0,0.0,0.0,0.71,1.183,0.003
8607000,0.0,0.0,0.68,0.68,0.68,0.68,0.02
8608000,0.0,0.0,0.96,0.96,0.96,0.96,0.029
8609001,,0.0,0.0,0.0,0.0,,0.0
8611000,0.0,0.71,0.71,0.71,0.71,0.71,0.089
8612000,0.0,0.0,0.0,0.0,0.84,1.4,0.003
8614000,0.0,0.0,0.0,0.96,0.96,0.96,0.007
8615000,0.0,0.71,0.71,0.71,0.71,0.71,0.089
8616000,0.0,0.0,0.0,0.71,0.71,0.71,0.005
8622000,,0.0,0.0,0.0,0.0,,0.0
8622001,,0.0,0.0,0.0,0.0,,0.0
8623000,0.0,0.0,0.71,0.71,0.71,0.71,0.021
8624000,0.0,0.0,0.71,0.71,0.71,0.71,0.021
8626000,0.0,0.0,0.68,0.68,0.68,0.68,0.02
8626001,0.0,0.0,0.68,0.68,0.68,0.68,0.02
8628000,,0.0,0.0,0.0,0.0,,0.0
8634000,0.0,0.0,0.71,0.71,0.71,0.71,0.021
8638000,0.0,0.0,0.0,0.0,0.71,1.183,0.003
8639000,0.0,0.68,0.68,0.68,0.68,0.68,0.085
8641000,0.0,0.71,0.71,0.71,0.71,0.71,0.089
8642000,0.0,0.0,0.0,0.0,0.96,1.6,0.004
8643000,,0.0,0.0,0.0,0.0,,0.0
8644000,0.0,0.0,0.0,0.71,0.71,0.71,0.005
8646001,,0.0,0.0,0.0,0.0,,0.0
8647000,0.0,0.0,0.71,0.71,0.71,0.71,0.021
8648000,0.0,0.0,0.71,0.71,0.71,0.71,0.021
8649000,0.0,0.0,0.68,0.68,0.68,0.68,0.02
8650000,0.0,0.0,0.68,0.68,0.68,0.68,0.02
8653000,0.0,0.0,0.0,0.71,0.71,0.71,0.005
8654000,0.0,0.0,0.68,0.68,0.68,0.68,0.02
8655000,0.0,0.71,0.71,0.71,0.71,0.71,0.089
8658000,,0.0,0.0,0.0,0.0,,0.0
8659000,,0.0,0.0,0.0,0.0,,0.0
8660000,0.0,0.0,0.0,0.0,0.71,1.183,0.003
8661000,0.0,0.71,0.71,0.71,0.71,0.71,0.089
8663001,,0.0,0.0,0.0,0.0,,0.0
8664001,0.0,0.0,0.0,0.68,0.68,0.68,0.005
8665000,,0.0,0.0,0.0,0.0,,0.0
8665001,,0.0,0.0,0.0,0.0,,0.0
8666000,,0.0,0.0,0.0,0.0,,0.0
8669000,0.0,0.0,0.71,0.71,0.71,0.71,0.021
8670000,,0.0,0.0,0.0,0.0,,0.0
8671000,,0.0,0.0,0.0,0.0,,0.0
8672000,,0.0,0.0,0.0,0.0,,0.0
8672001,,0.0,0.0,0.0,0.0,,0.0
8673000,0.0,0.0,0.0,0.0,0.96,1.6,0.004
8674000,0.0,0.0,0.71,0.71,0.71,0.71,0.021
8675000,0.0,0.0,0.0,0.0,0.68,1.133,0.003
8676000,,0.0,0.0,0.0,0.0,,0.0
8677000,0.0,0.0,0.0,0.0,0.68,1.133,0.003
8678000,0.0,0.0,0.68,0.68,0.68,0.68,0.02
8679000,,0.0,0.0,0.0,0.0,,0.0
8681000,0.0,0.0,0.0,0.0,0.96,1.6,0.004
8682000,,0.0,0.0,0.0,0.0,,0.0
8683000,0.0,0.0,0.0,0.71,0.71,0.71,0.005
8684000,0.0,0.0,0.96,0.96,0.96,0.96,0.029
8685000,,0.0,0.0,0.0,0.0,,0.0
8686000,0.0,0.0,0.0,0.0,0.96,1.6,0.004
8687000,0.0,0.0,0.0,0.96,0.96,0.96,0.007
8688000,0.0,0.0,0.96,0.96,0.96,0.96,0.029
8689001,,0.0,0.0,0.0,0.0,,0.0
8693000,,0.0,0.0,0.0,0.0,,0.0
