xid,wse_sA_0020_1218,wse_sA_0100_1218,wse_sA_0200_1218,wse_sA_0500_1218
2416,392.29998779296875,392.7699890136719,392.8399963378906,392.989990234375
2417,392.29998779296875,392.7699890136719,392.8399963378906,392.989990234375
2418,392.29998779296875,392.7699890136719,392.8399963378906,392.989990234375
2419,392.29998779296875,392.7699890136719,392.8399963378906,392.989990234375
2420,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2421,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2422,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2423,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2424,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2426,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2427,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2428,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2430,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2431,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2432,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2433,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2436,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2437,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2438,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2439,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2440,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2441,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2442,392.29998779296875,392.7699890136719,392.8399963378906,392.989990234375
2443,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2445,392.29998779296875,392.7699890136719,392.8399963378906,392.989990234375
2447,392.29998779296875,392.7699890136719,392.8399963378906,392.989990234375
2449,392.29998779296875,392.7699890136719,392.8399963378906,392.989990234375
2450,392.29998779296875,392.7699890136719,392.8399963378906,392.989990234375
2452,392.29998779296875,392.7699890136719,392.8399963378906,392.989990234375
2454,392.29998779296875,392.7699890136719,392.8399963378906,392.989990234375
2455,392.29998779296875,392.7699890136719,392.8399963378906,392.989990234375
2456,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2457,392.29998779296875,392.7699890136719,392.8399963378906,392.989990234375
2458,392.29998779296875,392.7699890136719,392.8399963378906,392.989990234375
2459,392.29998779296875,392.7699890136719,392.8399963378906,392.989990234375
2460,392.29998779296875,392.7699890136719,392.8399963378906,392.989990234375
2461,392.29998779296875,392.7699890136719,392.8399963378906,392.989990234375
2462,392.29998779296875,392.7699890136719,392.8399963378906,392.989990234375
2464,392.29998779296875,392.7699890136719,392.8399963378906,392.989990234375
2465,392.29998779296875,392.7699890136719,392.8399963378906,392.989990234375
2467,392.29998779296875,392.7699890136719,392.8399963378906,392.989990234375
2473,392.29998779296875,392.7699890136719,392.8399963378906,392.989990234375
2474,392.29998779296875,392.7699890136719,392.8399963378906,392.989990234375
2476,392.29998779296875,392.7699890136719,392.8399963378906,392.989990234375
2481,392.29998779296875,392.7699890136719,392.8399963378906,392.989990234375
2484,392.29998779296875,392.7699890136719,392.8399963378906,392.989990234375
2485,392.29998779296875,392.7699890136719,392.8399963378906,392.989990234375
2487,392.29998779296875,392.7699890136719,392.8399963378906,392.989990234375
2488,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2493,392.29998779296875,392.7699890136719,392.8399963378906,392.989990234375
2495,392.29998779296875,392.7699890136719,392.8399963378906,392.989990234375
2500,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2501,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2502,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2503,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2504,392.29998779296875,392.7699890136719,392.8399963378906,392.989990234375
2507,392.29998779296875,392.7699890136719,392.8399963378906,392.989990234375
2508,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2535,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2541,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2543,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2544,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2555,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2556,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2565,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2574,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2577,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2579,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2584,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2585,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2589,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2590,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2591,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2592,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2594,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2595,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2601,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2603,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2608,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2610,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2615,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2619,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2620,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2623,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2626,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2633,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2634,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2644,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2647,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2654,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2682,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2683,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2684,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2686,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2690,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2691,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2728,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2793,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
