bid,CSDUID,DAUID,use1_gf,use2_gf,Bdrm_up,pop_ref,ref_val,pop_est,occu_rate,f0_elv,f0_scale
13651018,5907041,59070209,resi,mh,1,mh,1.6,1.6,0.91,0.1,1.46
13651019,5907041,59070209,resi,mh,1,mh,1.6,1.6,0.91,0.1,1.46
13736000,5907041,59070208,resi,sfd,2,sfd2,1.8,1.8,0.92,0.1,1.66
13651020,5907041,59070209,resi,mh,1,mh,1.6,1.6,0.91,0.1,1.46
13651021,5907041,59070209,resi,mh,1,mh,1.6,1.6,0.91,0.1,1.46
13737000,5907041,59070212,resi,sfd,2,sfd2,1.8,1.8,0.91,0.1,1.64
13738000,5907803,59070207,resi,sfd,1,sfd1,1.8,1.8,0.96,0.1,1.73
13732001,5907041,59070209,resi,sfd,6,sfd4,2.9,2.9,0.91,0.1,2.64
13739000,5907041,59070208,resi,sfd,6,sfd4,2.9,2.9,0.92,0.1,2.67
13740000,5907041,59070222,resi,sfd,4,sfd4,2.9,2.9,0.87,0.1,2.52
13651022,5907041,59070209,resi,mh,1,mh,1.6,1.6,0.91,0.1,1.46
13651023,5907041,59070209,resi,mh,1,mh,1.6,1.6,0.91,0.1,1.46
13741000,5907041,59070209,resi,mf,6,mf,0.859982639,5.159895833,0.91,0.1,4.7
13742000,5907041,59070216,resi,sfd,2,sfd2,1.8,1.8,0.88,0.1,1.58
13651024,5907041,59070209,resi,mh,1,mh,1.6,1.6,0.91,0.1,1.46
13651025,5907041,59070209,resi,mh,1,mh,1.6,1.6,0.91,0.1,1.46
13651026,5907041,59070209,resi,mh,1,mh,1.6,1.6,0.91,0.1,1.46
13732002,5907041,59070209,resi,sfd,6,sfd4,2.9,2.9,0.91,0.1,2.64
13651027,5907041,59070209,resi,mh,1,mh,1.6,1.6,0.91,0.1,1.46
13743000,5907041,59070222,resi,sfd,5,sfd4,2.9,2.9,0.87,0.1,2.52
13744000,5907041,59070208,resi,sfd,2,sfd2,1.8,1.8,0.92,0.1,1.66
13745000,5907041,59070215,resi,sfd,6,sfd4,2.9,2.9,0.94,0.1,2.73
13651028,5907041,59070209,resi,mh,1,mh,1.6,1.6,0.91,0.1,1.46
2542001,5907041,59070208,resi,sfd,2,sfd2,1.8,1.8,0.92,0.1,1.66
13651029,5907041,59070209,resi,mh,1,mh,1.6,1.6,0.91,0.1,1.46
13651030,5907041,59070209,resi,mh,1,mh,1.6,1.6,0.91,0.1,1.46
13651031,5907041,59070209,resi,mh,1,mh,1.6,1.6,0.91,0.1,1.46
13651032,5907041,59070209,resi,mh,1,mh,1.6,1.6,0.91,0.1,1.46
13651033,5907041,59070209,resi,mh,1,mh,1.6,1.6,0.91,0.1,1.46
13651034,5907041,59070209,resi,mh,1,mh,1.6,1.6,0.91,0.1,1.46
13746000,5907041,59070215,resi,mf,12,mf,0.859982639,10.31979167,0.94,0.1,9.7
13651035,5907041,59070209,resi,mh,1,mh,1.6,1.6,0.91,0.1,1.46
13747000,5907041,59070214,resi,sfd,2,sfd2,1.8,1.8,0.8,0.1,1.44
13651036,5907041,59070209,resi,mh,1,mh,1.6,1.6,0.91,0.1,1.46
13748000,5907041,59070214,resi,sfd,1,sfd1,1.283333333,1.283333333,0.8,0.1,1.03
2558001,5907041,59070215,resi,sfd,3,sfd3,2.4,2.4,0.94,0.1,2.26
2547001,5907041,59070222,resi,sfd,3,sfd3,2.4,2.4,0.87,0.1,2.09
13651037,5907041,59070209,resi,mh,1,mh,1.6,1.6,0.91,0.1,1.46
13651038,5907041,59070209,resi,mh,1,mh,1.6,1.6,0.91,0.1,1.46
13749000,5907041,59070209,resi,mf,6,mf,0.859982639,5.159895833,0.91,0.1,4.7
13751000,5907041,59070215,resi,sfd,4,sfd4,2.9,2.9,0.94,0.1,2.73
13752001,5907041,59070208,resi,sfd,2,sfd2,1.8,1.8,0.92,0.1,1.66
13754000,5907041,59070216,resi,sfd,5,sfd4,2.9,2.9,0.88,0.1,2.55
13755000,5907041,59070215,resi,sfd,6,sfd4,2.9,2.9,0.94,0.1,2.73
13756000,5907803,59070207,resi,sfd,1,sfd1,1.8,1.8,0.96,0.1,1.73
2567001,5907041,59070214,resi,sfd,3,sfd3,2.4,2.4,0.8,0.1,1.92
13757000,5907041,59070209,resi,sfd,1,sfd1,1.283333333,1.283333333,0.91,0.1,1.17
13758000,5907041,59070209,resi,mf,42,mf,0.859982639,36.11927083,0.91,0.1,32.87
13759000,5907803,59070207,resi,sfd,1,sfd1,1.8,1.8,0.96,0.1,1.73
13760000,5907803,59070207,resi,sfd,1,sfd1,1.8,1.8,0.96,0.1,1.73
13761000,5907041,59070215,resi,sfd,6,sfd4,2.9,2.9,0.94,0.1,2.73
13764000,5907041,59070222,resi,sfd,4,sfd4,2.9,2.9,0.87,0.1,2.52
13765000,5907041,59070209,resi,sfd,1,sfd1,1.283333333,1.283333333,0.91,0.1,1.17
13766000,5907041,59070209,resi,sfd,3,sfd3,2.4,2.4,0.91,0.1,2.18
13767000,5907041,59070214,resi,mf,65,mf,0.859982639,55.89887153,0.8,0.1,44.72
13762001,5907041,59070215,resi,sfd,4,sfd4,2.9,2.9,0.94,0.1,2.73
13768000,5907041,59070209,resi,sfd,6,sfd4,2.9,2.9,0.91,0.1,2.64
13765001,5907041,59070209,resi,sfd,1,sfd1,1.283333333,1.283333333,0.91,0.1,1.17
13770000,5907041,59070208,resi,sfd,3,sfd3,2.4,2.4,0.92,0.1,2.21
13769001,5907041,59070208,resi,sfd,2,sfd2,1.8,1.8,0.92,0.1,1.66
13771000,5907041,59070222,resi,sfd,2,sfd2,1.8,1.8,0.87,0.1,1.57
13772000,5907041,59070208,resi,sfd,3,sfd3,2.4,2.4,0.92,0.1,2.21
13773000,5907041,59070209,resi,sfd,2,sfd2,1.8,1.8,0.91,0.1,1.64
2635001,5907041,59070209,resi,sfd,3,sfd3,2.4,2.4,0.91,0.1,2.18
13774000,5907041,59070209,resi,sfd,3,sfd3,2.4,2.4,0.91,0.1,2.18
13775000,5907041,59070215,resi,sfd,2,sfd2,1.8,1.8,0.94,0.1,1.69
13776000,5907041,59070214,resi,sfd,2,sfd2,1.8,1.8,0.8,0.1,1.44
13777000,5907041,59070209,resi,sfd,2,sfd2,1.8,1.8,0.91,0.1,1.64
13778000,5907041,59070215,resi,sfd,6,sfd4,2.9,2.9,0.94,0.1,2.73
13779000,5907041,59070208,resi,sfd,2,sfd2,1.8,1.8,0.92,0.1,1.66
13780000,5907041,59070208,resi,sfd,2,sfd2,1.8,1.8,0.92,0.1,1.66
13781000,5907041,59070215,resi,sfd,3,sfd3,2.4,2.4,0.94,0.1,2.26
13782000,5907803,59070207,resi,sfd,1,sfd1,1.8,1.8,0.96,0.1,1.73
13783000,5907041,59070215,resi,sfd,3,sfd3,2.4,2.4,0.94,0.1,2.26
13784000,5907041,59070214,resi,sfd,6,sfd4,2.9,2.9,0.8,0.1,2.32
13785000,5907041,59070209,resi,sfd,2,sfd2,1.8,1.8,0.91,0.1,1.64
13786000,5907041,59070222,resi,sfd,3,sfd3,2.4,2.4,0.87,0.1,2.09
13787000,5907041,59070209,resi,sfd,3,sfd3,2.4,2.4,0.91,0.1,2.18
13785001,5907041,59070209,resi,sfd,2,sfd2,1.8,1.8,0.91,0.1,1.64
2562001,5907041,59070208,resi,sfd,3,sfd3,2.4,2.4,0.92,0.1,2.21
2586001,5907041,59070208,resi,sfd,3,sfd3,2.4,2.4,0.92,0.1,2.21
13788000,5907041,59070215,resi,sfd,6,sfd4,2.9,2.9,0.94,0.1,2.73
13789000,5907041,59070215,resi,sfd,2,sfd2,1.8,1.8,0.94,0.1,1.69
13790000,5907041,59070222,resi,mf,6,mf,0.859982639,5.159895833,0.87,0.1,4.49
13749001,5907041,59070209,resi,mf,6,mf,0.859982639,5.159895833,0.91,0.1,4.7
2617001,5907041,59070209,resi,sfd,2,sfd2,1.8,1.8,0.91,0.1,1.64
13651039,5907041,59070209,resi,mh,1,mh,1.6,1.6,0.91,0.1,1.46
13791000,5907803,59070207,resi,sfd,1,sfd1,1.8,1.8,0.96,0.1,1.73
13792000,5907041,59070216,resi,sfd,3,sfd3,2.4,2.4,0.88,0.1,2.11
13749002,5907041,59070209,resi,mf,6,mf,0.859982639,5.159895833,0.91,0.1,4.7
13651040,5907041,59070209,resi,mh,1,mh,1.6,1.6,0.91,0.1,1.46
13793000,5907041,59070209,resi,sfd,3,sfd3,2.4,2.4,0.91,0.1,2.18
2553001,5907041,59070222,resi,sfd,2,sfd2,1.8,1.8,0.87,0.1,1.57
13794000,5907041,59070215,resi,sfd,6,sfd4,2.9,2.9,0.94,0.1,2.73
13795000,5907803,59070207,resi,sfd,1,sfd1,1.8,1.8,0.96,0.1,1.73
13796000,5907041,59070208,resi,sfd,2,sfd2,1.8,1.8,0.92,0.1,1.66
2542002,5907041,59070208,resi,sfd,2,sfd2,1.8,1.8,0.92,0.1,1.66
2556001,5907041,59070222,resi,sfd,4,sfd4,2.9,2.9,0.87,0.1,2.52
13797000,5907041,59070222,resi,sfd,3,sfd3,2.4,2.4,0.87,0.1,2.09
2613001,5907041,59070222,resi,sfd,5,sfd4,2.9,2.9,0.87,0.1,2.52
13798000,5907041,59070222,resi,sfd,2,sfd2,1.8,1.8,0.87,0.1,1.57
13799000,5907803,59070207,resi,sfd,1,sfd1,1.8,1.8,0.96,0.1,1.73
13800000,5907041,59070215,resi,mf,10,mf,0.859982639,8.599826389,0.94,0.1,8.08
13801000,5907803,59070207,resi,sfd,1,sfd1,1.8,1.8,0.96,0.1,1.73
13802000,5907041,59070208,resi,sfd,3,sfd3,2.4,2.4,0.92,0.1,2.21
2620001,5907041,59070208,resi,sfd,1,sfd1,1.283333333,1.283333333,0.92,0.1,1.18
13803000,5907041,59070222,resi,sfd,2,sfd2,1.8,1.8,0.87,0.1,1.57
13804000,5907041,59070215,resi,sfd,4,sfd4,2.9,2.9,0.94,0.1,2.73
13805000,5907041,59070215,resi,sfd,2,sfd2,1.8,1.8,0.94,0.1,1.69
2568001,5907041,59070222,resi,sfd,2,sfd2,1.8,1.8,0.87,0.1,1.57
2597001,5907041,59070222,resi,sfd,2,sfd2,1.8,1.8,0.87,0.1,1.57
13768001,5907041,59070209,resi,sfd,6,sfd4,2.9,2.9,0.91,0.1,2.64
13806000,5907041,59070215,resi,sfd,4,sfd4,2.9,2.9,0.94,0.1,2.73
13807000,5907803,59070207,resi,sfd,1,sfd1,1.8,1.8,0.96,0.1,1.73
13809000,5907041,59070215,resi,sfd,1,sfd1,1.283333333,1.283333333,0.94,0.1,1.21
2632001,5907041,59070209,resi,sfd,2,sfd2,1.8,1.8,0.91,0.1,1.64
13811000,5907041,59070222,resi,sfd,4,sfd4,2.9,2.9,0.87,0.1,2.52
13810001,5907041,59070208,resi,sfd,3,sfd3,2.4,2.4,0.92,0.1,2.21
2563001,5907041,59070208,resi,sfd,2,sfd2,1.8,1.8,0.92,0.1,1.66
13812000,5907041,59070222,resi,sfd,4,sfd4,2.9,2.9,0.87,0.1,2.52
13813000,5907041,59070209,resi,sfd,6,sfd4,2.9,2.9,0.91,0.1,2.64
13814000,5907041,59070209,resi,sfd,6,sfd4,2.9,2.9,0.91,0.1,2.64
13815000,5907041,59070222,resi,sfd,4,sfd4,2.9,2.9,0.87,0.1,2.52
13816000,5907041,59070209,resi,mf,25,mf,0.859982639,21.49956597,0.91,0.1,19.56
13817000,5907041,59070209,resi,sfd,6,sfd4,2.9,2.9,0.91,0.1,2.64
13818000,5907803,59070207,resi,sfd,1,sfd1,1.8,1.8,0.96,0.1,1.73
13651041,5907041,59070209,resi,mh,1,mh,1.6,1.6,0.91,0.1,1.46
2657001,5907041,59070216,resi,sfd,2,sfd2,1.8,1.8,0.88,0.1,1.58
13651042,5907041,59070209,resi,mh,1,mh,1.6,1.6,0.91,0.1,1.46
13651043,5907041,59070209,resi,mh,1,mh,1.6,1.6,0.91,0.1,1.46
13651044,5907041,59070209,resi,mh,1,mh,1.6,1.6,0.91,0.1,1.46
13651045,5907041,59070209,resi,mh,1,mh,1.6,1.6,0.91,0.1,1.46
13820000,5907041,59070209,resi,sfd,2,sfd2,1.8,1.8,0.91,0.1,1.64
13821000,5907041,59070211,resi,sfd,2,sfd2,1.8,1.8,0.89,0.1,1.6
13822000,5907041,59070211,resi,sfd,1,sfd1,1.283333333,1.283333333,0.89,0.1,1.14
13651046,5907041,59070209,resi,mh,1,mh,1.6,1.6,0.91,0.1,1.46
13651047,5907041,59070209,resi,mh,1,mh,1.6,1.6,0.91,0.1,1.46
13651048,5907041,59070209,resi,mh,1,mh,1.6,1.6,0.91,0.1,1.46
13823000,5907041,59070209,resi,sfd,2,sfd2,1.8,1.8,0.91,0.1,1.64
13651049,5907041,59070209,resi,mh,1,mh,1.6,1.6,0.91,0.1,1.46
13826000,5907041,59070216,resi,sfd,4,sfd4,2.9,2.9,0.88,0.1,2.55
13827000,5907041,59070212,resi,sfd,4,sfd4,2.9,2.9,0.91,0.1,2.64
13828000,5907041,59070216,resi,sfd,2,sfd2,1.8,1.8,0.88,0.1,1.58
13741001,5907041,59070209,resi,mf,10,mf,0.859982639,8.599826389,0.91,0.1,7.83
13651050,5907041,59070209,resi,mh,1,mh,1.6,1.6,0.91,0.1,1.46
13830000,5907041,59070213,resi,mf,85,mf,0.859982639,73.09852431,0.96,0.1,70.17
13831000,5907041,59070209,nrp,rest,141,mf,0.859982639,121.2575521,0.91,0.1,110.34
13819001,5907041,59070216,resi,sfd,2,sfd2,1.8,1.8,0.88,0.1,1.58
13651051,5907041,59070209,resi,mh,1,mh,1.6,1.6,0.91,0.1,1.46
13651052,5907041,59070209,resi,mh,1,mh,1.6,1.6,0.91,0.1,1.46
13651053,5907041,59070209,resi,mh,1,mh,1.6,1.6,0.91,0.1,1.46
13832000,5907041,59070216,resi,sfd,2,sfd2,1.8,1.8,0.88,0.1,1.58
13833000,5907041,59070214,resi,mf,20,mf,0.859982639,17.19965278,0.8,0.1,13.76
13834000,5907041,59070211,resi,sfd,2,sfd2,1.8,1.8,0.89,0.1,1.6
13835000,5907041,59070216,resi,sfd,1,sfd1,1.283333333,1.283333333,0.88,0.1,1.13
13651054,5907041,59070209,resi,mh,1,mh,1.6,1.6,0.91,0.1,1.46
13651055,5907041,59070209,resi,mh,1,mh,1.6,1.6,0.91,0.1,1.46
13651056,5907041,59070209,resi,mh,1,mh,1.6,1.6,0.91,0.1,1.46
13732003,5907041,59070209,resi,sfd,6,sfd4,2.9,2.9,0.91,0.1,2.64
13836000,5907041,59070216,resi,sfd,2,sfd2,1.8,1.8,0.88,0.1,1.58
13837000,5907041,59070211,resi,sfd,3,sfd3,2.4,2.4,0.89,0.1,2.14
13651057,5907041,59070209,resi,mh,1,mh,1.6,1.6,0.91,0.1,1.46
13651058,5907041,59070209,resi,mh,1,mh,1.6,1.6,0.91,0.1,1.46
13651059,5907041,59070209,resi,mh,1,mh,1.6,1.6,0.91,0.1,1.46
13838000,5907041,59070211,resi,sfd,2,sfd2,1.8,1.8,0.89,0.1,1.6
13651060,5907041,59070209,resi,mh,1,mh,1.6,1.6,0.91,0.1,1.46
13651061,5907041,59070209,resi,mh,1,mh,1.6,1.6,0.91,0.1,1.46
13732004,5907041,59070209,resi,sfd,6,sfd4,2.9,2.9,0.91,0.1,2.64
13651062,5907041,59070209,resi,mh,1,mh,1.6,1.6,0.91,0.1,1.46
13741002,5907041,59070209,resi,mf,6,mf,0.859982639,5.159895833,0.91,0.1,4.7
13840000,5907041,59070216,resi,mf,4,mf,0.859982639,3.439930556,0.88,0.1,3.03
13651063,5907041,59070209,resi,mh,1,mh,1.6,1.6,0.91,0.1,1.46
13842000,5907041,59070216,resi,mf,8,mf,0.859982639,6.879861111,0.88,0.1,6.05
13843000,5907041,59070216,resi,sfd,6,sfd4,2.9,2.9,0.88,0.1,2.55
13844000,5907041,59070216,resi,sfd,2,sfd2,1.8,1.8,0.88,0.1,1.58
13651064,5907041,59070209,resi,mh,1,mh,1.6,1.6,0.91,0.1,1.46
13651065,5907041,59070209,resi,mh,1,mh,1.6,1.6,0.91,0.1,1.46
13732005,5907041,59070209,resi,sfd,6,sfd4,2.9,2.9,0.91,0.1,2.64
13651066,5907041,59070209,resi,mh,1,mh,1.6,1.6,0.91,0.1,1.46
13651067,5907041,59070209,resi,mh,1,mh,1.6,1.6,0.91,0.1,1.46
13651068,5907041,59070209,resi,mh,1,mh,1.6,1.6,0.91,0.1,1.46
13651069,5907041,59070209,resi,mh,1,mh,1.6,1.6,0.91,0.1,1.46
13845000,5907041,59070211,resi,sfd,5,sfd4,2.9,2.9,0.89,0.1,2.58
13847000,5907041,59070208,resi,mf,21,mf,0.859982639,18.05963542,0.92,0.1,16.61
13651070,5907041,59070209,resi,mh,1,mh,1.6,1.6,0.91,0.1,1.46
13732006,5907041,59070209,resi,sfd,6,sfd4,2.9,2.9,0.91,0.1,2.64
13848000,5907041,59070212,resi,sfd,2,sfd2,1.8,1.8,0.91,0.1,1.64
13651071,5907041,59070209,resi,mh,1,mh,1.6,1.6,0.91,0.1,1.46
13651072,5907041,59070209,resi,mh,1,mh,1.6,1.6,0.91,0.1,1.46
13651073,5907041,59070209,resi,mh,1,mh,1.6,1.6,0.91,0.1,1.46
13849000,5907041,59070208,resi,sfd,2,sfd2,1.8,1.8,0.92,0.1,1.66
13651074,5907041,59070209,resi,mh,1,mh,1.6,1.6,0.91,0.1,1.46
13741003,5907041,59070209,resi,mf,4,mf,0.859982639,3.439930556,0.91,0.1,3.13
13850000,5907041,59070222,resi,sfd,1,sfd1,1.283333333,1.283333333,0.87,0.1,1.12
13741004,5907041,59070209,resi,mf,4,mf,0.859982639,3.439930556,0.91,0.1,3.13
13852000,5907041,59070209,resi,mf,104,mf,0.859982639,89.43819444,0.91,0.1,81.39
3373001,5907041,59070208,resi,sfd,1,sfd1,1.283333333,1.283333333,0.92,0.1,1.18
13854000,5907041,59070208,resi,sfd,1,sfd1,1.283333333,1.283333333,0.92,0.1,1.18
13855000,5907041,59070215,resi,sfd,5,sfd4,2.9,2.9,0.94,0.1,2.73
13856000,5907041,59070215,resi,sfd,3,sfd3,2.4,2.4,0.94,0.1,2.26
13857000,5907041,59070214,resi,sfd,2,sfd2,1.8,1.8,0.8,0.1,1.44
3380001,5907041,59070208,resi,sfd,1,sfd1,1.283333333,1.283333333,0.92,0.1,1.18
13859000,5907041,59070215,resi,sfd,6,sfd4,2.9,2.9,0.94,0.1,2.73
13860000,5907041,59070208,resi,sfd,1,sfd1,1.283333333,1.283333333,0.92,0.1,1.18
13861000,5907041,59070208,resi,sfd,2,sfd2,1.8,1.8,0.92,0.1,1.66
13862000,5907041,59070208,resi,sfd,3,sfd3,2.4,2.4,0.92,0.1,2.21
2802001,5907041,59070208,resi,sfd,2,sfd2,1.8,1.8,0.92,0.1,1.66
13863000,5907041,59070208,resi,sfd,4,sfd4,2.9,2.9,0.92,0.1,2.67
13864000,5907041,59070208,resi,sfd,2,sfd2,1.8,1.8,0.92,0.1,1.66
2801001,5907041,59070208,resi,sfd,4,sfd4,2.9,2.9,0.92,0.1,2.67
13865000,5907041,59070215,resi,sfd,1,sfd1,1.283333333,1.283333333,0.94,0.1,1.21
13866000,5907041,59070215,resi,sfd,6,sfd4,2.9,2.9,0.94,0.1,2.73
2778001,5907041,59070208,resi,sfd,4,sfd4,2.9,2.9,0.92,0.1,2.67
13867000,5907041,59070214,resi,sfd,2,sfd2,1.8,1.8,0.8,0.1,1.44
13868000,5907041,59070208,resi,sfd,3,sfd3,2.4,2.4,0.92,0.1,2.21
13869000,5907041,59070213,resi,mf,21,mf,0.859982639,18.05963542,0.96,0.1,17.34
13871000,5907041,59070208,resi,sfd,3,sfd3,2.4,2.4,0.92,0.1,2.21
13872000,5907041,59070208,resi,sfd,2,sfd2,1.8,1.8,0.92,0.1,1.66
13873000,5907041,59070208,resi,sfd,3,sfd3,2.4,2.4,0.92,0.1,2.21
13874000,5907041,59070208,resi,sfd,4,sfd4,2.9,2.9,0.92,0.1,2.67
2818001,5907041,59070208,resi,sfd,2,sfd2,1.8,1.8,0.92,0.1,1.66
13875000,5907041,59070213,resi,sfd,1,sfd1,1.283333333,1.283333333,0.96,0.1,1.23
13876000,5907041,59070214,resi,sfd,3,sfd3,2.4,2.4,0.8,0.1,1.92
2819001,5907041,59070208,resi,sfd,1,sfd1,1.283333333,1.283333333,0.92,0.1,1.18
13877000,5907041,59070208,resi,mf,16,mf,0.859982639,13.75972222,0.92,0.1,12.66
13878000,5907041,59070208,resi,sfd,3,sfd3,2.4,2.4,0.92,0.1,2.21
2792001,5907041,59070208,resi,sfd,4,sfd4,2.9,2.9,0.92,0.1,2.67
13879000,5907041,59070208,resi,sfd,4,sfd4,2.9,2.9,0.92,0.1,2.67
13880000,5907041,59070215,resi,sfd,2,sfd2,1.8,1.8,0.94,0.1,1.69
2819002,5907041,59070208,resi,sfd,1,sfd1,1.283333333,1.283333333,0.92,0.1,1.18
13881000,5907041,59070208,resi,sfd,6,sfd4,2.9,2.9,0.92,0.1,2.67
13882000,5907041,59070208,resi,sfd,3,sfd3,2.4,2.4,0.92,0.1,2.21
2819003,5907041,59070208,resi,sfd,1,sfd1,1.283333333,1.283333333,0.92,0.1,1.18
13883000,5907041,59070222,resi,sfd,3,sfd3,2.4,2.4,0.87,0.1,2.09
13884000,5907041,59070214,resi,sfd,2,sfd2,1.8,1.8,0.8,0.1,1.44
2898001,5907803,59070207,resi,sfd,1,sfd1,1.8,1.8,0.96,0.1,1.73
13885000,5907803,59070207,resi,sfd,1,sfd1,1.8,1.8,0.96,0.1,1.73
2910001,5907041,59070222,resi,sfd,1,sfd1,1.283333333,1.283333333,0.87,0.1,1.12
13886000,5907041,59070222,resi,sfd,4,sfd4,2.9,2.9,0.87,0.1,2.52
13889000,5907041,59070222,resi,sfd,6,sfd4,2.9,2.9,0.87,0.1,2.52
3003001,5907041,59070208,resi,mf,4,mf,0.859982639,3.439930556,0.92,0.1,3.16
2848002,5907041,59070222,resi,sfd,1,sfd1,1.283333333,1.283333333,0.87,0.1,1.12
13891000,5907041,59070208,resi,sfd,6,sfd4,2.9,2.9,0.92,0.1,2.67
2909001,5907041,59070215,resi,mf,38,mf,0.859982639,32.67934028,0.94,0.1,30.72
2913001,5907041,59070222,resi,sfd,2,sfd2,1.8,1.8,0.87,0.1,1.57
13893000,5907041,59070214,resi,sfd,2,sfd2,1.8,1.8,0.8,0.1,1.44
13894000,5907803,59070207,resi,sfd,1,sfd1,1.8,1.8,0.96,0.1,1.73
13895000,5907041,59070214,resi,sfd,1,sfd1,1.283333333,1.283333333,0.8,0.1,1.03
2910002,5907041,59070222,resi,sfd,1,sfd1,1.283333333,1.283333333,0.87,0.1,1.12
13898000,5907041,59070215,resi,sfd,2,sfd2,1.8,1.8,0.94,0.1,1.69
2926001,5907041,59070222,resi,sfd,3,sfd3,2.4,2.4,0.87,0.1,2.09
13899000,5907041,59070214,resi,sfd,6,sfd4,2.9,2.9,0.8,0.1,2.32
13900000,5907803,59070207,resi,sfd,1,sfd1,1.8,1.8,0.96,0.1,1.73
13901000,5907041,59070214,resi,sfd,2,sfd2,1.8,1.8,0.8,0.1,1.44
13902000,5907803,59070207,resi,sfd,1,sfd1,1.8,1.8,0.96,0.1,1.73
13904000,5907803,59070207,resi,sfd,1,sfd1,1.8,1.8,0.96,0.1,1.73
13905000,5907041,59070215,resi,mf,30,mf,0.859982639,25.79947917,0.94,0.1,24.25
13906000,5907803,59070207,resi,sfd,1,sfd1,1.8,1.8,0.96,0.1,1.73
13907000,5907041,59070222,resi,mf,23,mf,0.859982639,19.77960069,0.87,0.1,17.21
13908000,5907041,59070214,resi,mf,137,mf,0.859982639,117.8176215,0.8,0.1,94.25
13909000,5907803,59070207,resi,sfd,1,sfd1,1.8,1.8,0.96,0.1,1.73
13910000,5907803,59070207,resi,sfd,1,sfd1,1.8,1.8,0.96,0.1,1.73
13911000,5907803,59070207,resi,sfd,1,sfd1,1.8,1.8,0.96,0.1,1.73
13912000,5907041,59070215,resi,mf,106,mf,0.859982639,91.15815972,0.94,0.1,85.69
13913000,5907803,59070299,resi,sfd,1,sfd1,1.8,1.8,0.96,0.1,1.73
13914000,5907041,59070215,resi,mf,24,mf,0.859982639,20.63958333,0.94,0.1,19.4
13915000,5907803,59070207,resi,sfd,1,sfd1,1.8,1.8,0.96,0.1,1.73
13916000,5907041,59070222,resi,mf,15,mf,0.859982639,12.89973958,0.87,0.1,11.22
13916001,5907041,59070222,resi,mf,15,mf,0.859982639,12.89973958,0.87,0.1,11.22
13917000,5907041,59070215,resi,mf,90,mf,0.859982639,77.3984375,0.94,0.1,72.75
13886001,5907041,59070222,resi,sfd,4,sfd4,2.9,2.9,0.87,0.1,2.52
13918000,5907803,59070207,resi,sfd,1,sfd1,1.8,1.8,0.96,0.1,1.73
13919000,5907041,59070222,resi,mf,16,mf,0.859982639,13.75972222,0.87,0.1,11.97
13920000,5907041,59070222,resi,sfd,4,sfd4,2.9,2.9,0.87,0.1,2.52
13921000,5907803,59070207,resi,sfd,1,sfd1,1.8,1.8,0.96,0.1,1.73
2841001,5907041,59070222,resi,sfd,2,sfd2,1.8,1.8,0.87,0.1,1.57
13924000,5907803,59070207,resi,sfd,1,sfd1,1.8,1.8,0.96,0.1,1.73
13925000,5907041,59070208,resi,mf,7,mf,0.859982639,6.019878472,0.92,0.1,5.54
3003002,5907041,59070208,resi,mf,4,mf,0.859982639,3.439930556,0.92,0.1,3.16
13926000,5907041,59070208,resi,mf,4,mf,0.859982639,3.439930556,0.92,0.1,3.16
2847001,5907041,59070222,resi,sfd,4,sfd4,2.9,2.9,0.87,0.1,2.52
13926001,5907041,59070208,resi,mf,4,mf,0.859982639,3.439930556,0.92,0.1,3.16
13892001,5907041,59070222,resi,sfd,2,sfd2,1.8,1.8,0.87,0.1,1.57
3004001,5907041,59070208,resi,mf,4,mf,0.859982639,3.439930556,0.92,0.1,3.16
2918001,5907041,59070208,resi,mf,7,mf,0.859982639,6.019878472,0.92,0.1,5.54
2916002,5907041,59070222,resi,sfd,2,sfd2,1.8,1.8,0.87,0.1,1.57
13927000,5907803,59070207,resi,sfd,1,sfd1,1.8,1.8,0.96,0.1,1.73
13928000,5907041,59070214,resi,sfd,2,sfd2,1.8,1.8,0.8,0.1,1.44
13929000,5907041,59070215,resi,sfd,6,sfd4,2.9,2.9,0.94,0.1,2.73
13930000,5907041,59070222,resi,sfd,4,sfd4,2.9,2.9,0.87,0.1,2.52
13922001,5907041,59070222,resi,sfd,4,sfd4,2.9,2.9,0.87,0.1,2.52
13931000,5907041,59070222,resi,mf,4,mf,0.859982639,3.439930556,0.87,0.1,2.99
13932000,5907041,59070222,resi,sfd,4,sfd4,2.9,2.9,0.87,0.1,2.52
13933000,5907041,59070222,resi,mf,48,mf,0.859982639,41.27916667,0.87,0.1,35.91
13908001,5907041,59070214,resi,mf,137,mf,0.859982639,117.8176215,0.8,0.1,94.25
13908002,5907041,59070214,resi,mf,137,mf,0.859982639,117.8176215,0.8,0.1,94.25
13934000,5907803,59070207,resi,sfd,1,sfd1,1.8,1.8,0.96,0.1,1.73
13935000,5907803,59070207,resi,sfd,1,sfd1,1.8,1.8,0.96,0.1,1.73
2925001,5907041,59070222,resi,sfd,3,sfd3,2.4,2.4,0.87,0.1,2.09
13938000,5907041,59070222,resi,mf,27,mf,0.859982639,23.21953125,0.87,0.1,20.2
13907001,5907041,59070222,resi,mf,23,mf,0.859982639,19.77960069,0.87,0.1,17.21
13939000,5907041,59070214,resi,sfd,6,sfd4,2.9,2.9,0.8,0.1,2.32
13940000,5907041,59070222,resi,sfd,1,sfd1,1.283333333,1.283333333,0.87,0.1,1.12
